solar.time,DO.obs,DO.sat,depth,discharge,temp.water,light,air.pres_mb
2021-07-03T03:10:57Z,5.909666666666666,7.542289782086535,0.5996656630579253,11.809685641461341,20.9736,0,860.6633999999999
2021-07-03T03:15:57Z,5.906333333333333,7.543936823979355,0.5996656630579253,11.809685641461341,20.9626,0,860.6633999999999
2021-07-03T03:20:57Z,5.903,7.545584490287879,0.5996656630579253,11.809685641461341,20.9516,0,860.6633999999999
2021-07-03T03:25:57Z,5.903666666666666,7.548751760323072,0.5996656630579253,11.809685641461341,20.930466666666668,0,860.6633999999999
2021-07-03T03:30:57Z,5.910333333333333,7.554202465061469,0.5996656630579253,11.809685641461341,20.894133333333333,0,860.6633999999999
2021-07-03T03:35:57Z,5.917,7.559660007348056,0.5996656630579253,11.809685641461341,20.857799999999997,0,860.6633999999999
2021-07-03T03:40:57Z,5.922466666666667,7.56460273125819,0.5996656630579253,11.809685641461341,20.82493333333333,0,860.6633999999999
2021-07-03T03:45:57Z,5.9261333333333335,7.568767795058875,0.5996656630579253,11.809685641461341,20.797266666666665,0,860.6633999999999
2021-07-03T03:50:57Z,5.9298,7.572936844230937,0.5996656630579253,11.809685641461341,20.7696,0,860.6633999999999
2021-07-03T03:55:57Z,5.933333333333334,7.5766270154756,0.5996656630579253,11.809685641461341,20.74513333333333,0,860.6633999999999
2021-07-03T04:00:57Z,5.9366666666666665,7.57959549512814,0.5996656630579253,11.809685641461341,20.725466666666662,0,860.6633999999999
2021-07-03T04:05:57Z,5.94,7.5825659963816365,0.5996656630579253,11.809685641461341,20.7058,0,860.6633999999999
2021-07-03T04:10:57Z,5.9436,7.58551836184737,0.5996656630579253,11.809685641461341,20.686266666666665,0,860.6633999999999
2021-07-03T04:15:57Z,5.9476,7.588442466214595,0.5996656630579253,11.809685641461341,20.666933333333333,0.40080118314391433,860.6633999999999
2021-07-03T04:20:57Z,5.9516,7.591368530400491,0.5996656630579253,11.809685641461341,20.6476,29.0782853746087,860.6633999999999
2021-07-03T04:25:57Z,5.958,7.594821789392371,0.5996656630579253,11.809685641461341,20.6248,58.058198319454625,860.6633999999999
2021-07-03T04:30:57Z,5.968,7.59906637159971,0.5996656630579253,11.809685641461341,20.596800000000002,87.326750657334,860.6633999999999
2021-07-03T04:35:57Z,5.978,7.603315080081034,0.5996656630579253,11.809685641461341,20.5688,116.87001570723054,860.6633999999999
2021-07-03T04:40:57Z,5.991733333333333,7.608418985703417,0.5996656630579253,11.809685641461341,20.5352,146.67393607338076,860.6633999999999
2021-07-03T04:45:57Z,6.011066666666666,7.614807252450505,0.5996656630579253,11.809685641461341,20.4932,176.72433035662013,860.6633999999999
2021-07-03T04:50:57Z,6.0304,7.621204855228602,0.5996656630579253,11.809685641461341,20.4512,207.00689980658447,860.6633999999999
2021-07-03T04:55:57Z,6.0496,7.62588202995087,0.5996656630579253,11.809685641461341,20.42053333333333,237.50723529409103,860.6633999999999
2021-07-03T05:00:57Z,6.0686,7.627968032168645,0.5996656630579253,11.809685641461341,20.406866666666662,268.21082397432525,860.6633999999999
2021-07-03T05:05:57Z,6.0876,7.630055027517318,0.5996656630579253,11.809685641461341,20.3932,299.10305638556935,860.6633999999999
2021-07-03T05:10:57Z,6.109933333333333,7.633875274319244,0.5996656630579253,11.809685641461341,20.3682,330.1692332312453,860.6633999999999
2021-07-03T05:15:57Z,6.137266666666667,7.64030078808789,0.5996656630579253,11.809685641461341,20.3262,361.3945724713081,860.6633999999999
2021-07-03T05:20:57Z,6.1646,7.646735722165457,0.5996656630579253,11.809685641461341,20.2842,392.76421633185385,860.6633999999999
2021-07-03T05:25:57Z,6.191133333333333,7.6506012132242835,0.5996656630579253,11.809685641461341,20.259,424.2632383737739,860.6633999999999
2021-07-03T05:30:57Z,6.216466666666666,7.6506012132242835,0.5996656630579253,11.809685641461341,20.259,455.8766506220627,860.6633999999999
2021-07-03T05:35:57Z,6.2418,7.6506012132242835,0.5996656630579253,11.809685641461341,20.259,487.5894106203769,860.6633999999999
2021-07-03T05:40:57Z,6.271,7.651460673291395,0.5996656630579253,11.809685641461341,20.2534,519.386428639448,860.6633999999999
2021-07-03T05:45:57Z,6.306,7.653610059135959,0.5996656630579253,11.809685641461341,20.2394,551.2525749332368,860.6633999999999
2021-07-03T05:50:57Z,6.341,7.655760496580861,0.5996656630579253,11.809685641461341,20.2254,583.1726868108639,860.6633999999999
2021-07-03T05:55:57Z,6.3832,7.658588386416513,0.5996656630579253,11.809685641461341,20.206999999999997,615.131575852724,860.6633999999999
2021-07-03T06:00:57Z,6.4362,7.662433544144028,0.5996656630579253,11.809685641461341,20.182,647.1140352625397,860.6633999999999
2021-07-03T06:05:57Z,6.4892,7.666282065560744,0.5996656630579253,11.809685641461341,20.157,679.1048470282252,860.6633999999999
2021-07-03T06:10:57Z,6.540733333333333,7.667914855202874,0.5996656630579253,11.809685641461341,20.1464,711.0887891120981,860.6633999999999
2021-07-03T06:15:57Z,6.590066666666666,7.666220462715551,0.5996656630579253,11.809685641461341,20.1574,743.0506427690574,860.6633999999999
2021-07-03T06:20:57Z,6.639399999999999,7.664526722300774,0.5996656630579253,11.809685641461341,20.1684,774.9751997644777,860.6633999999999
2021-07-03T06:25:57Z,6.694466666666666,7.664023858242529,0.5996656630579253,11.809685641461341,20.171666666666667,806.8472696088302,860.6633999999999
2021-07-03T06:30:57Z,6.758133333333333,7.665306788422409,0.5996656630579253,11.809685641461341,20.163333333333338,838.6516868119649,860.6633999999999
2021-07-03T06:35:57Z,6.8218000000000005,7.666590092721008,0.5996656630579253,11.809685641461341,20.155,870.3733180231554,860.6633999999999
2021-07-03T06:40:57Z,6.8806666666666665,7.665984326463242,0.5996656630579253,11.809685641461341,20.158933333333337,901.9970693080952,860.6633999999999
2021-07-03T06:45:57Z,6.932333333333333,7.6625463861965155,0.5996656630579253,11.809685641461341,20.181266666666662,933.5078933045982,860.6633999999999
2021-07-03T06:50:57Z,6.984,7.659111130409086,0.5996656630579253,11.809685641461341,20.2036,964.8907963843167,860.6633999999999
2021-07-03T06:55:57Z,7.036866666666667,7.6558424388115185,0.5996656630579253,11.809685641461341,20.224866666666667,996.1308458100206,860.6633999999999
2021-07-03T07:00:57Z,7.0915333333333335,7.65282182893236,0.5996656630579253,11.809685641461341,20.244533333333333,1027.213176743151,860.6633999999999
2021-07-03T07:05:57Z,7.1462,7.649803293662097,0.5996656630579253,11.809685641461341,20.2642,1058.122999488909,860.6633999999999
2021-07-03T07:10:57Z,7.201266666666667,7.64731839593289,0.5996656630579253,11.809685641461341,20.2804,1088.845606386607,860.6633999999999
2021-07-03T07:15:57Z,7.256933333333333,7.645631920653129,0.5996656630579253,11.809685641461341,20.2914,1119.3663788075887,860.6633999999999
2021-07-03T07:20:57Z,7.3126,7.643946092761839,0.5996656630579253,11.809685641461341,20.3024,1149.670794257759,860.6633999999999
2021-07-03T07:25:57Z,7.365066666666666,7.640362028709157,0.5996656630579253,11.809685641461341,20.3258,1179.7444331174681,860.6633999999999
2021-07-03T07:30:57Z,7.412733333333334,7.633936425323664,0.5996656630579253,11.809685641461341,20.3678,1209.572985599837,860.6633999999999
2021-07-03T07:35:57Z,7.4604,7.627520221184071,0.5996656630579253,11.809685641461341,20.4098,1239.142258535642,860.6633999999999
2021-07-03T07:40:57Z,7.509666666666667,7.622820966269143,0.5996656630579253,11.809685641461341,20.4406,1268.4381821492025,860.6633999999999
2021-07-03T07:45:57Z,7.561333333333334,7.620686606252782,0.5996656630579253,11.809685641461341,20.4546,1297.4468166839608,860.6633999999999
