mean,se_mean,sd,X_2.5,X_50,X_97.5,parameter,biomass_vars,model,r2_adj,rmse
0.46243360061098177,6.380465513102945e-4,0.02675432550656644,0.4096508960674697,0.4623238907949674,0.516253352529755,gamma_light,light + fila_afdm + light_fila_afdm,ar1_lmod,0.8173343530274518,1.4157137132656175
-0.21394262544322165,8.126529729509341e-4,0.03833570799187445,-0.2866284966190088,-0.21409893476463956,-0.13939191199491247,gamma_fila_afdm,light + fila_afdm + light_fila_afdm,ar1_lmod,0.8173343530274518,1.4157137132656175
-0.07713839471951729,3.2119710778451087e-4,0.01653941885903274,-0.1095923118702044,-0.07699981346814115,-0.04519378505623289,gamma_light_fila_afdm,light + fila_afdm + light_fila_afdm,ar1_lmod,0.8173343530274518,1.4157137132656175
2.3710439208042717,0.0044578042335644205,0.1418399038820988,2.0854610501591475,2.3719800686146058,2.63761503268081,beta_1,light + fila_afdm + light_fila_afdm,ar1_lmod,0.8173343530274518,1.4157137132656175
1.7659463039770058,0.0035694756281899557,0.12247001233230517,1.5217310346683766,1.769037102610131,2.0009642523203475,beta_2,light + fila_afdm + light_fila_afdm,ar1_lmod,0.8173343530274518,1.4157137132656175
2.269258927182726,0.00407424675552008,0.12528940340512731,2.019193006209808,2.271279752863416,2.5072557510905913,beta_3,light + fila_afdm + light_fila_afdm,ar1_lmod,0.8173343530274518,1.4157137132656175
2.275342139451667,0.0041534726492282285,0.12434144032689252,2.025755756161796,2.276194480659702,2.511334080728012,beta_4,light + fila_afdm + light_fila_afdm,ar1_lmod,0.8173343530274518,1.4157137132656175
2.21842677879043,0.0040822349344931475,0.1250945397367155,1.9598917313494422,2.220044257942363,2.450810683299071,beta_5,light + fila_afdm + light_fila_afdm,ar1_lmod,0.8173343530274518,1.4157137132656175
2.1814394822223586,0.004038663025860424,0.11997239185596323,1.9393112017407663,2.181200295854487,2.4101656707690924,beta_6,light + fila_afdm + light_fila_afdm,ar1_lmod,0.8173343530274518,1.4157137132656175
0.3001773793998036,0.00358309536146462,0.1496163293800713,0.1341280136153116,0.26406990015412163,0.66840102988732,tau,light + fila_afdm + light_fila_afdm,ar1_lmod,0.8173343530274518,1.4157137132656175
0.4728423389348035,1.8530069480690605e-4,0.01065983521940449,0.4520744823578683,0.4724984136233705,0.4941975828778694,sigma,light + fila_afdm + light_fila_afdm,ar1_lmod,0.8173343530274518,1.4157137132656175
0.6323619537181155,6.95713390543404e-4,0.020618363184721454,0.5912878422360116,0.6321809428902128,0.6722853573005061,phi,light + epil_afdm + fila_afdm + light_epil_afdm + light_fila_afdm,ar1_lmod,0.8170594235535995,1.4153876610301916
2.203351027661134,0.004612650464399134,0.163070769020626,1.891995866778992,2.198084579923487,2.532295575844281,gamma_intercept,light + epil_afdm + fila_afdm + light_epil_afdm + light_fila_afdm,ar1_lmod,0.8170594235535995,1.4153876610301916
0.4523492988836843,5.947854222390812e-4,0.02450307929439111,0.40470652310754496,0.4524115405190787,0.5002560146377291,gamma_light,light + epil_afdm + fila_afdm + light_epil_afdm + light_fila_afdm,ar1_lmod,0.8170594235535995,1.4153876610301916
0.11583403549526973,4.354061612777177e-4,0.022677997988867632,0.07055993945057627,0.11527021173155344,0.16024372656330535,gamma_epil_afdm,light + epil_afdm + fila_afdm + light_epil_afdm + light_fila_afdm,ar1_lmod,0.8170594235535995,1.4153876610301916
-0.17386885174469702,7.864178627057147e-4,0.036345933710896304,-0.24478588444304297,-0.17302774925392703,-0.10393660448169872,gamma_fila_afdm,light + epil_afdm + fila_afdm + light_epil_afdm + light_fila_afdm,ar1_lmod,0.8170594235535995,1.4153876610301916
0.03857028939697263,2.7424389745639747e-4,0.018123116037334755,0.002609360149725686,0.03846063754251199,0.07479740295139968,gamma_light_epil_afdm,light + epil_afdm + fila_afdm + light_epil_afdm + light_fila_afdm,ar1_lmod,0.8170594235535995,1.4153876610301916
-0.07590048667738471,2.9186054379416027e-4,0.01542750232732175,-0.10531832402201656,-0.07580914865700335,-0.04554295185071506,gamma_light_fila_afdm,light + epil_afdm + fila_afdm + light_epil_afdm + light_fila_afdm,ar1_lmod,0.8170594235535995,1.4153876610301916
2.4745484803838895,0.004994762713181442,0.15305741677449183,2.1762863477236656,2.4737613973789583,2.7777971628207934,beta_1,light + epil_afdm + fila_afdm + light_epil_afdm + light_fila_afdm,ar1_lmod,0.8170594235535995,1.4153876610301916
2.036986760573369,0.004459137070523633,0.14777492181737192,1.7471717053042692,2.0388183005450027,2.3274917328308438,beta_2,light + epil_afdm + fila_afdm + light_epil_afdm + light_fila_afdm,ar1_lmod,0.8170594235535995,1.4153876610301916
2.221890163494084,0.004227226195555102,0.12617326477402444,1.9729506508801697,2.2236855168440437,2.4719789596385535,beta_3,light + epil_afdm + fila_afdm + light_epil_afdm + light_fila_afdm,ar1_lmod,0.8170594235535995,1.4153876610301916
2.2570293836039146,0.004061272062625842,0.12414080342763567,2.0130282764166756,2.258194566718764,2.504509123561735,beta_4,light + epil_afdm + fila_afdm + light_epil_afdm + light_fila_afdm,ar1_lmod,0.8170594235535995,1.4153876610301916
2.1242464021684495,0.004120356513472184,0.12465328336527277,1.8839581131927117,2.1239070287513577,2.3787139890718336,beta_5,light + epil_afdm + fila_afdm + light_epil_afdm + light_fila_afdm,ar1_lmod,0.8170594235535995,1.4153876610301916
2.107323568725971,0.0038870211937623213,0.11880175680266367,1.8729748459671105,2.109248629026181,2.3442089641257398,beta_6,light + epil_afdm + fila_afdm + light_epil_afdm + light_fila_afdm,ar1_lmod,0.8170594235535995,1.4153876610301916
0.22865783707846413,0.0030398068262212107,0.12273170208028432,0.0981152419262915,0.1971176350748305,0.5405961976379855,tau,light + epil_afdm + fila_afdm + light_epil_afdm + light_fila_afdm,ar1_lmod,0.8170594235535995,1.4153876610301916
0.4449909653017025,1.5913148152933154e-4,0.009654427178163219,0.42677576018962493,0.44492929334617626,0.46392715223872477,sigma,light + epil_afdm + fila_afdm + light_epil_afdm + light_fila_afdm,ar1_lmod,0.8170594235535995,1.4153876610301916
0.639562822918963,6.546241766313916e-4,0.01930913863352772,0.6030148855235249,0.6395929431594713,0.6775534809583266,phi,light + epil_chla + light_epil_chla,ar1_lmod,0.8150244338315524,1.424636876487294
2.190247480141893,0.005671637890795555,0.18764520243008806,1.8094350448194596,2.1886601319955035,2.5626395445379737,gamma_intercept,light + epil_chla + light_epil_chla,ar1_lmod,0.8150244338315524,1.424636876487294
0.44188813944467253,5.622791686855921e-4,0.023571319315746714,0.3937623231887596,0.44214544243470894,0.4876206033929918,gamma_light,light + epil_chla + light_epil_chla,ar1_lmod,0.8150244338315524,1.424636876487294
0.17525846948542892,5.074698723641258e-4,0.026607092685205194,0.1233653627583319,0.17465366808417246,0.226520778102067,gamma_epil_chla,light + epil_chla + light_epil_chla,ar1_lmod,0.8150244338315524,1.424636876487294
0.03609854043897304,2.727257846553273e-4,0.01720699332585881,0.0023289407968875783,0.036433807613742784,0.0687289277509034,gamma_light_epil_chla,light + epil_chla + light_epil_chla,ar1_lmod,0.8150244338315524,1.424636876487294
2.5942920666743188,0.004591850070110041,0.13774937615725247,2.327417815578896,2.5927687599386076,2.857937276652326,beta_1,light + epil_chla + light_epil_chla,ar1_lmod,0.8150244338315524,1.424636876487294
2.285866101411507,0.003729589241861277,0.12565700457805085,2.030282270217298,2.287374996570734,2.533900405028859,beta_2,light + epil_chla + light_epil_chla,ar1_lmod,0.8150244338315524,1.424636876487294
2.1203427592925057,0.004116603668401465,0.1257031850179778,1.8735505818920002,2.121196825316953,2.361981476715804,beta_3,light + epil_chla + light_epil_chla,ar1_lmod,0.8150244338315524,1.424636876487294
2.0883501344731727,0.003958327301332946,0.11982332402567226,1.8485889633383885,2.087320489517528,2.3178578343694394,beta_4,light + epil_chla + light_epil_chla,ar1_lmod,0.8150244338315524,1.424636876487294
2.066131104055689,0.004112191679296195,0.12493117351415482,1.8224115985582725,2.067350146970054,2.307040471910424,beta_5,light + epil_chla + light_epil_chla,ar1_lmod,0.8150244338315524,1.424636876487294
2.0071117949940356,0.0039011909429050137,0.11831875367569986,1.777985412864934,2.006349943922016,2.2343610883167964,beta_6,light + epil_chla + light_epil_chla,ar1_lmod,0.8150244338315524,1.424636876487294
0.30929760608236406,0.005345618492699194,0.16582325029159625,0.1414592208852433,0.2687242150646784,0.6972129613999434,tau,light + epil_chla + light_epil_chla,ar1_lmod,0.8150244338315524,1.424636876487294
0.45678213036803694,1.5811014568020405e-4,0.009944482788969134,0.43760700773357575,0.4565960372175545,0.4765589430494609,sigma,light + epil_chla + light_epil_chla,ar1_lmod,0.8150244338315524,1.424636876487294
0.6028176098949709,7.917901523610819e-4,0.02228560009332203,0.558110163582481,0.6035786464291348,0.6440405017464494,phi,light + fila_chla + light_fila_chla,ar1_lmod,0.8137381989811668,1.4295814300243823
2.161074389270939,0.005667649554481204,0.17689139808890939,1.8393083979827707,2.157280108249663,2.5208733834656005,gamma_intercept,light + fila_chla + light_fila_chla,ar1_lmod,0.8137381989811668,1.4295814300243823
0.3015056264656014,4.8474159273049876e-4,0.01896312774358026,0.2647193387707486,0.3016212292946349,0.33941499722339596,gamma_light,light + fila_chla + light_fila_chla,ar1_lmod,0.8137381989811668,1.4295814300243823
0.10323347003137277,6.952207377191339e-4,0.029339609598676448,0.04749914416151255,0.10339255746899867,0.15956623775476744,gamma_fila_chla,light + fila_chla + light_fila_chla,ar1_lmod,0.8137381989811668,1.4295814300243823
0.008704020932395123,2.692249423045894e-4,0.013080951777290876,-0.01677596544185332,0.00875030008893783,0.03332326815860381,gamma_light_fila_chla,light + fila_chla + light_fila_chla,ar1_lmod,0.8137381989811668,1.4295814300243823
2.520709796616455,0.00520575931813368,0.1475052905611725,2.245237388669211,2.518051704752932,2.8220720914859245,beta_1,light + fila_chla + light_fila_chla,ar1_lmod,0.8137381989811668,1.4295814300243823
1.9882509812403868,0.004027955328035891,0.12132788183499643,1.7623551418205297,1.9864785958908815,2.23875830635644,beta_2,light + fila_chla + light_fila_chla,ar1_lmod,0.8137381989811668,1.4295814300243823
