parameter,chains,biomass_vars,units
gamma_fila,1.6337034080726398,fila,chla_mgm2
phi,0.5175085938225732,fila,chla_mgm2
gamma_light,2.391835320436732,fila,chla_mgm2
gamma_fila,1.2011146842119862,fila,chla_mgm2
phi,0.524941377277544,fila,chla_mgm2
gamma_light,2.1846388003851995,fila,chla_mgm2
gamma_fila,1.4635508442242986,fila,chla_mgm2
phi,0.532497324050053,fila,chla_mgm2
gamma_light,2.346314323599861,fila,chla_mgm2
gamma_fila,1.2252792471650336,fila,chla_mgm2
phi,0.5092187582388725,fila,chla_mgm2
gamma_light,2.2808174924032096,fila,chla_mgm2
gamma_fila,1.3736823998483405,fila,chla_mgm2
phi,0.5229021139071254,fila,chla_mgm2
gamma_light,2.3049681011505423,fila,chla_mgm2
gamma_fila,1.2697726924534578,fila,chla_mgm2
phi,0.507823615667142,fila,chla_mgm2
gamma_light,2.228085119598783,fila,chla_mgm2
gamma_fila,1.3431135604290285,fila,chla_mgm2
phi,0.5192660061481277,fila,chla_mgm2
gamma_light,2.2727823727970495,fila,chla_mgm2
gamma_fila,1.4766343173540135,fila,chla_mgm2
phi,0.5173218575738393,fila,chla_mgm2
gamma_light,2.3532806097848917,fila,chla_mgm2
gamma_fila,1.3913271987071563,fila,chla_mgm2
phi,0.5173119155317655,fila,chla_mgm2
gamma_light,2.1820956370927775,fila,chla_mgm2
gamma_fila,1.3976246468061155,fila,chla_mgm2
phi,0.525723297279808,fila,chla_mgm2
gamma_light,2.358039196732212,fila,chla_mgm2
gamma_fila,1.405558953591713,fila,chla_mgm2
phi,0.5042632796174603,fila,chla_mgm2
gamma_light,2.1079506302345434,fila,chla_mgm2
gamma_fila,1.1987073292233157,fila,chla_mgm2
phi,0.5357586533572032,fila,chla_mgm2
gamma_light,2.3225669278153096,fila,chla_mgm2
gamma_fila,1.3537134790797194,fila,chla_mgm2
phi,0.5219726731264471,fila,chla_mgm2
gamma_light,2.345100538961846,fila,chla_mgm2
gamma_fila,1.3658605426506234,fila,chla_mgm2
phi,0.5221391314622665,fila,chla_mgm2
gamma_light,2.2218792915241754,fila,chla_mgm2
gamma_fila,1.476928819119901,fila,chla_mgm2
phi,0.5013977179511561,fila,chla_mgm2
gamma_light,2.1717260969294805,fila,chla_mgm2
gamma_fila,1.4443354975146718,fila,chla_mgm2
phi,0.5411505351600263,fila,chla_mgm2
gamma_light,2.1344804185322497,fila,chla_mgm2
gamma_fila,1.404505978176176,fila,chla_mgm2
phi,0.5179510185916755,fila,chla_mgm2
gamma_light,2.135973402617975,fila,chla_mgm2
gamma_fila,1.4197444285932863,fila,chla_mgm2
phi,0.5177756678508336,fila,chla_mgm2
gamma_light,2.2770577558722294,fila,chla_mgm2
gamma_fila,1.4011787398572682,fila,chla_mgm2
phi,0.5353083784609597,fila,chla_mgm2
gamma_light,2.284824978103902,fila,chla_mgm2
gamma_fila,1.4551875627050637,fila,chla_mgm2
phi,0.5608906449145332,fila,chla_mgm2
gamma_light,2.2418853906076115,fila,chla_mgm2
gamma_fila,1.3056254347116245,fila,chla_mgm2
phi,0.5162386800797408,fila,chla_mgm2
gamma_light,2.316261460974952,fila,chla_mgm2
gamma_fila,1.412593179256902,fila,chla_mgm2
phi,0.49069366229799244,fila,chla_mgm2
gamma_light,2.160162128113414,fila,chla_mgm2
gamma_fila,1.3831242280864011,fila,chla_mgm2
phi,0.551937160182336,fila,chla_mgm2
gamma_light,2.3150571265217743,fila,chla_mgm2
gamma_fila,1.4639935989135562,fila,chla_mgm2
phi,0.4936239210700674,fila,chla_mgm2
gamma_light,2.1881908911982957,fila,chla_mgm2
