parameter,chains,biomass_vars,units
phi,0.698361825116096,fila,chla_mgm2
gamma_light,2.475340348768461,fila,chla_mgm2
gamma_fila,0.9579789773607722,fila,chla_mgm2
phi,0.6923409232601705,fila,chla_mgm2
gamma_light,2.7216569117675298,fila,chla_mgm2
gamma_fila,0.6357597296976036,fila,chla_mgm2
phi,0.7279912749656157,fila,chla_mgm2
gamma_light,3.012045400640457,fila,chla_mgm2
gamma_fila,0.8216948049820918,fila,chla_mgm2
phi,0.703518544744944,fila,chla_mgm2
gamma_light,2.7512011830515726,fila,chla_mgm2
gamma_fila,0.9259379377132447,fila,chla_mgm2
phi,0.6861262023931723,fila,chla_mgm2
gamma_light,2.3706627802708344,fila,chla_mgm2
gamma_fila,0.9850206621046638,fila,chla_mgm2
phi,0.7222707914006652,fila,chla_mgm2
gamma_light,2.7092459355230285,fila,chla_mgm2
gamma_fila,0.778447309666552,fila,chla_mgm2
phi,0.6949442976540442,fila,chla_mgm2
gamma_light,2.4258664528397733,fila,chla_mgm2
gamma_fila,0.8600178901639257,fila,chla_mgm2
phi,0.6955833360952053,fila,chla_mgm2
gamma_light,2.4562944002650613,fila,chla_mgm2
gamma_fila,1.0735117307868982,fila,chla_mgm2
phi,0.7087265066938494,fila,chla_mgm2
gamma_light,2.9374502127537436,fila,chla_mgm2
gamma_fila,0.577192735427543,fila,chla_mgm2
phi,0.6816450173176891,fila,chla_mgm2
gamma_light,2.5672677264380552,fila,chla_mgm2
gamma_fila,0.7883433177260227,fila,chla_mgm2
phi,0.7236104721216956,fila,chla_mgm2
gamma_light,2.6308659389025024,fila,chla_mgm2
gamma_fila,0.6197390638240173,fila,chla_mgm2
phi,0.6666984717922002,fila,chla_mgm2
gamma_light,2.685137197194939,fila,chla_mgm2
gamma_fila,0.6879984343078478,fila,chla_mgm2
phi,0.7060196167184156,fila,chla_mgm2
gamma_light,2.799913520727549,fila,chla_mgm2
gamma_fila,0.5492675453870783,fila,chla_mgm2
phi,0.7132802681856507,fila,chla_mgm2
gamma_light,3.0590790004442097,fila,chla_mgm2
gamma_fila,0.46695820012262307,fila,chla_mgm2
phi,0.727883120199421,fila,chla_mgm2
gamma_light,2.9403322217244168,fila,chla_mgm2
gamma_fila,0.7590947495657913,fila,chla_mgm2
phi,0.7083094651502814,fila,chla_mgm2
gamma_light,2.5893657603913103,fila,chla_mgm2
gamma_fila,0.9573287536743016,fila,chla_mgm2
phi,0.6672692894140377,fila,chla_mgm2
gamma_light,2.4194766734732567,fila,chla_mgm2
gamma_fila,0.9536295440781352,fila,chla_mgm2
phi,0.6927421328385579,fila,chla_mgm2
gamma_light,2.6875357223816416,fila,chla_mgm2
gamma_fila,0.913075177989328,fila,chla_mgm2
phi,0.6838550540702774,fila,chla_mgm2
gamma_light,2.754831624381197,fila,chla_mgm2
gamma_fila,0.7270519421651774,fila,chla_mgm2
phi,0.7114628759400429,fila,chla_mgm2
gamma_light,2.694956495233499,fila,chla_mgm2
gamma_fila,0.8651129210158277,fila,chla_mgm2
phi,0.6868941823661769,fila,chla_mgm2
gamma_light,2.5837763775111187,fila,chla_mgm2
gamma_fila,0.8226470154430087,fila,chla_mgm2
phi,0.7068651323286415,fila,chla_mgm2
gamma_light,2.6575428503635328,fila,chla_mgm2
gamma_fila,0.5825966238291242,fila,chla_mgm2
phi,0.6436789720602522,fila,chla_mgm2
gamma_light,2.391072324819148,fila,chla_mgm2
gamma_fila,1.0116208233333077,fila,chla_mgm2
phi,0.6849232286051913,fila,chla_mgm2
gamma_light,2.6598897108963233,fila,chla_mgm2
gamma_fila,0.677474626660716,fila,chla_mgm2
phi,0.6816811734827776,fila,chla_mgm2
gamma_light,2.454184038338569,fila,chla_mgm2
gamma_fila,1.0656612123131604,fila,chla_mgm2
phi,0.686880658959126,fila,chla_mgm2
gamma_light,2.52183723552442,fila,chla_mgm2
gamma_fila,0.9861986036877535,fila,chla_mgm2
phi,0.6677014024193312,fila,chla_mgm2
gamma_light,2.610387360742983,fila,chla_mgm2
gamma_fila,0.8885570661051988,fila,chla_mgm2
phi,0.6919716121496079,fila,chla_mgm2
gamma_light,2.648691828905952,fila,chla_mgm2
gamma_fila,0.7837957457622319,fila,chla_mgm2
phi,0.6897096672480779,fila,chla_mgm2
gamma_light,2.681374706594183,fila,chla_mgm2
gamma_fila,0.8541896843551416,fila,chla_mgm2
phi,0.6838446681270606,fila,chla_mgm2
gamma_light,2.473057591254736,fila,chla_mgm2
gamma_fila,0.7419729578181298,fila,chla_mgm2
phi,0.7046032815621783,fila,chla_mgm2
gamma_light,2.7414892236756514,fila,chla_mgm2
gamma_fila,0.621463616701233,fila,chla_mgm2
phi,0.6936243098850673,fila,chla_mgm2
gamma_light,2.468545951806588,fila,chla_mgm2
gamma_fila,0.8155340714904868,fila,chla_mgm2
phi,0.6700853885561521,fila,chla_mgm2
gamma_light,2.46229151754391,fila,chla_mgm2
gamma_fila,0.9195955937661682,fila,chla_mgm2
phi,0.6787466561888504,fila,chla_mgm2
gamma_light,2.3981131292794147,fila,chla_mgm2
gamma_fila,1.0212158931879145,fila,chla_mgm2
phi,0.7034948893213936,fila,chla_mgm2
gamma_light,2.6543287817020023,fila,chla_mgm2
gamma_fila,0.626445041191538,fila,chla_mgm2
phi,0.6720542480105832,fila,chla_mgm2
gamma_light,2.514179960530636,fila,chla_mgm2
gamma_fila,0.8174393377673754,fila,chla_mgm2
phi,0.6713053760049548,fila,chla_mgm2
gamma_light,2.6855005431644194,fila,chla_mgm2
gamma_fila,0.6999575821355047,fila,chla_mgm2
phi,0.7169949864928209,fila,chla_mgm2
gamma_light,2.8056944559443746,fila,chla_mgm2
gamma_fila,0.9300005373823051,fila,chla_mgm2
phi,0.690549136715328,fila,chla_mgm2
gamma_light,2.5598185016179547,fila,chla_mgm2
gamma_fila,0.6884607798236733,fila,chla_mgm2
phi,0.7162935083134472,fila,chla_mgm2
gamma_light,2.9184810652505253,fila,chla_mgm2
gamma_fila,0.6289118067481025,fila,chla_mgm2
phi,0.6889303833324679,fila,chla_mgm2
gamma_light,2.442490023472795,fila,chla_mgm2
gamma_fila,1.0770773884486362,fila,chla_mgm2
phi,0.7197941574578338,fila,chla_mgm2
