date,doy,year,site,epil_gm2_fit,epil_gm2_se,fila_gm2_fit,fila_gm2_se,epil_chla_mgm2_fit,epil_chla_mgm2_se,fila_chla_mgm2_fit,fila_chla_mgm2_se
2020-08-22,235,2020,PL,5.458369591707227,1.1661560598995355,11.292761307830201,3.804867329104434,13.252544553332786,2.6216331656868967,5.359180768836515,6.48854719128424
2020-08-23,236,2020,PL,5.630802868212943,1.1912573292844892,11.453788942397146,3.843680871220107,13.987309490945936,2.7234987893870763,4.461143180295096,7.170191815946192
2020-08-24,237,2020,PL,5.80478334617383,1.2191709393848338,11.610438485132793,3.8850572719149135,14.723173311658499,2.8369664133673695,3.6493982120718598,7.877162375329837
2020-08-25,238,2020,PL,5.979936473308127,1.2496833667771958,11.762084994412309,3.9286963768437695,15.458114208243817,2.960829640848014,2.922491279706004,8.583466015522685
2020-08-26,239,2020,PL,6.1562345831180725,1.2826315851723393,11.90828092107036,3.974440658592093,16.19176900494481,3.094077050465346,2.2778694599718152,9.278007891971892
2020-08-27,240,2020,PL,6.333736730551883,1.3177717243343041,12.048623064056585,4.0221664194296665,16.92418918387181,3.2354079687355366,1.7127052449525224,9.955950283946967
2020-08-28,241,2020,PL,6.512501970557787,1.3547410857995095,12.182708222320429,4.07172673765078,17.655426227135123,3.3831509427129376,1.2241711267311857,10.614395089239446
2020-08-29,242,2020,PL,6.692589358084009,1.393090147587067,12.310133194811517,4.122950943775917,18.38553161684516,3.5354396879168055,0.8094395973909713,11.25107332721106
2020-08-30,243,2020,PL,6.87405794807878,1.432327867689297,12.430494780479382,4.175653848739967,19.11455683511223,3.6904110755005477,0.4656831490149174,11.86361079037761
2020-08-31,244,2020,PL,7.056966795490315,1.4719763347030317,12.543389778273578,4.229653823557344,19.842553364046612,3.846411962909905,0.1900742736862542,12.449134789772678
2020-09-01,245,2020,PL,7.241374955266842,1.5116321377235038,12.648414987143688,4.284798847957816,20.569572685758722,4.002210226766564,-0.020214536511916223,13.004089278149106
2020-09-02,246,2020,PL,7.42731920425367,1.551086545100709,12.74524923947352,4.3410702602570295,21.295725518974894,4.157406289709701,-0.16801078949651999,13.524180964086312
2020-09-03,247,2020,PL,7.614719188804629,1.5905347025770222,12.833899501384032,4.39878016746586,22.02138602418174,4.313098358967203,-0.25614199318444075,14.004409833539292
2020-09-04,248,2020,PL,7.803360204851543,1.630398801605253,12.914454772430485,4.458265369845218,22.74709357966705,4.47105018332456,-0.28743565549249095,14.439155701635286
2020-09-05,249,2020,PL,7.9929995302464665,1.670953267682876,12.987004052168135,4.519767080793972,23.473414059014914,4.632254768857624,-0.2647192843375968,14.82230415201339
2020-09-06,250,2020,PL,8.183394442841431,1.7122107461527973,13.0516363401522,4.583410461041564,24.200913335809368,4.796574017181993,-0.19082038763657086,15.147403669374288
2020-09-07,251,2020,PL,8.374302220488493,1.7539124661078531,13.108440635937942,4.649204023062079,24.930157283634472,4.962778736369287,-0.06856647330634644,15.40785271618658
2020-09-08,252,2020,PL,8.565480141039693,1.795555863006286,13.15750593908059,4.717057198003058,25.66171177607429,5.128719086557482,0.09921495073617158,15.59712213992941
2020-09-09,253,2020,PL,8.756681306930695,1.836532675418681,13.19896592514894,4.786883406313674,26.39611467808374,5.291882775620897,0.3097886627241069,15.710357412863457
2020-09-10,254,2020,PL,8.947642118931697,1.876452407303098,13.233132973766022,4.858843063007677,27.133791820100747,5.450589182236757,0.5607885854897522,15.748250695568084
2020-09-11,255,2020,PL,9.138094802396548,1.914958046169057,13.260364140568335,4.9331423937908845,27.875141023934166,5.603294266273375,0.8499409280154644,15.712398023927214
2020-09-12,256,2020,PL,9.327771582679043,1.9516649277740845,13.281016481192456,5.00996550883744,28.620560111392845,5.748372366462141,1.1749718992835365,15.60381301443906
2020-09-13,257,2020,PL,9.516404685133017,1.9861858856257564,13.295447051274902,5.089485501603103,29.370446904285537,5.8842131756917695,1.533607708276233,15.42295252720999
2020-09-14,258,2020,PL,9.703726335112274,2.0181664025795003,13.304012906452286,5.171884630555789,30.125199224421085,6.00934929358825,1.923574563975868,15.169842199918087
2020-09-15,259,2020,PL,9.889524704405039,2.0474467392984326,13.307069940517774,5.257463602410299,30.885251333891254,6.123048540327414,2.3426934562651036,14.84541717235188
2020-09-16,260,2020,PL,10.073811750536954,2.074420628517775,13.304969399891519,5.346886782859956,31.651183255919467,6.226623680602071,2.789164498627801,14.455101339245854
2020-09-17,261,2020,PL,10.25665537746807,2.0996039841573864,13.29806136915025,5.440881400627497,32.42361145401225,6.321827238602268,3.2612825854482184,14.005544802885872
2020-09-18,262,2020,PL,10.43812348915842,2.1234605511674287,13.28669593287081,5.540115887245548,33.20315239167591,6.410225913438717,3.7573426111105794,13.503478818678007
2020-09-19,263,2020,PL,10.61828398956802,2.146370535613342,13.271223175629935,5.645178862257261,33.990422532416986,6.493104456175553,4.275639469999192,12.9558223450422
2020-09-20,264,2020,PL,10.797204782656923,2.1686181972428584,13.251993182004444,5.756572946354594,34.78603833974178,6.5714344142070935,4.814468056498174,12.370004251445726
2020-09-21,265,2020,PL,10.974953772385167,2.190397309268393,13.229356036571112,5.874722039156267,35.59061627715685,6.645902895441162,5.372123264991911,11.754584626446867
2020-09-22,266,2020,PL,11.151663889219432,2.211897969089137,13.203640288821365,6.000031413930536,36.4048071362083,6.717239924940711,5.946957295433307,11.121075882558516
2020-09-23,267,2020,PL,11.327728169653149,2.2335086620877806,13.175088347905142,6.133013709962622,37.22939902060146,6.786969216832091,6.537551570050754,10.487807040410887
2020-09-24,268,2020,PL,11.503604676686306,2.255595048077412,13.143921087887051,6.274135849282549,38.065214362081406,6.856567719504709,7.142544816641337,9.879078473380961
2020-09-25,269,2020,PL,11.679751473319005,2.278434280532695,13.110359382831692,6.423772601649313,38.91307559239306,6.927217708032379,7.760575763002257,9.3255523231208155
2020-09-26,270,2020,PL,11.856626622551287,2.302234381073334,13.074624106803611,6.5822168777925345,39.7738051432816,6.999874549093751,8.390283136930615,8.864959551373655
2020-09-27,271,2020,PL,12.034688187383203,2.3271694848237705,13.036936133867439,6.749700151665233,40.648225446492035,7.075389160968495,9.03030566622353,8.541276609014462
2020-09-28,272,2020,PL,12.2143942308148,2.3534297686669228,12.997516338087724,6.92642104941833,41.53715893376939,7.154681583213725,9.67928207867814,8.400885415347208
2020-09-29,273,2020,PL,12.39620261595402,2.3813220298840445,12.956574934052085,7.112590401515157,42.44136445213424,7.239096174331191,10.335908919511915,8.485231069302257
2020-09-30,274,2020,PL,12.580559883816925,2.4114392677983214,12.914270520663187,7.3084788414748205,43.36127175223712,7.331007196889418,10.99917308040565,8.821478632020595
2020-10-01,275,2020,PL,12.767870285433998,2.444539572405424,12.87071512623928,7.514347288875161,44.296947970117415,7.433382794952404,11.668355577586786,9.41449794427987
2020-10-02,276,2020,PL,12.958527549312436,2.481264951792086,12.826011801321819,7.730343995578098,45.248385484342975,7.5487773872639705,12.342796504064346,10.247200076312076
2020-10-03,277,2020,PL,13.152925403959367,2.5220342069110395,12.780263596452208,7.956471888580464,46.21557667348113,7.678947314727161,13.02183595284737,11.28891942186354
2020-10-04,278,2020,PL,13.351457577881924,2.567019180251222,12.733573562171859,8.192589752586274,47.198513916099955,7.824763647735451,13.704814016944898,12.5048997580479
2020-10-05,279,2020,PL,13.554517799587295,2.6161626526132,12.686044749022194,8.438431623756793,48.197189590766996,7.986273818620008,14.391070789365955,13.862624151727617
2020-10-06,280,2020,PL,13.762446824188626,2.6692749372639706,12.637775101019635,8.693666355179639,49.21150327314061,8.163040462100724,15.080005349139066,15.335180939199057
2020-10-07,281,2020,PL,13.97537351322315,2.7262482943467665,12.588842136080405,8.95802091615482,50.24098332724212,8.354885253733249,15.771252719370853,16.903258188431995
2020-10-08,282,2020,PL,14.193317370148641,2.7870770364679514,12.53931826559566,9.231233938961193,51.284983344332616,8.561947658043385,16.464506909187065,18.552628034260334
2020-10-09,283,2020,PL,14.416072359680221,2.8520490996020547,12.489275900956642,9.513037569365588,52.34252903626883,8.7853307396923,17.159461927713785,20.27252293587027
