date,doy,year,site,epil_gm2_fit,epil_gm2_se,epip_gm2_fit,epip_gm2_se,epi_gm2_fit,epi_gm2_se,fila_gm2_fit,fila_gm2_se,filaepip_gm2_fit,filaepip_gm2_se,epil_chla_mgm2_fit,epil_chla_mgm2_se,epip_chla_mgm2_fit,epip_chla_mgm2_se,epi_chla_mgm2_fit,epi_chla_mgm2_se,fila_chla_mgm2_fit,fila_chla_mgm2_se,filaepip_chla_mgm2_fit,filaepip_chla_mgm2_se
2020-07-27,209,2020,GR,14.684436890043647,1.8426270341390343,1.9095424255195579,1.4351018404722138,15.896663647122232,2.1440128434448966,68.62088725732126,10.558356091455359,70.65787483921575,11.029855092235916,40.33857838894611,4.082785980192539,0.18998979096095292,2.0726123307388495,43.31395034719526,4.893523219159708,140.98215243301254,15.573151128693054,142.04832253331477,16.69121894991625
2020-07-28,210,2020,GR,14.585238564900779,1.8200051221383213,1.9034401699007444,1.4005966894611799,15.97996779804619,2.1284984896818564,68.45263948767779,10.278982039663742,70.47759963793592,10.735822980169722,40.24153561818758,4.016468929769288,0.11256823180640363,2.062282594795399,41.86883908138985,4.8121416644772035,139.67051892281097,15.197072014789034,139.7468690404114,16.30492643962363
2020-07-29,211,2020,GR,14.486308689616976,1.8040878971183414,1.8968001684036757,1.372209483664842,16.05989746321647,2.1182788971481523,68.26377855695205,10.040405303461743,70.27671723458754,10.485219483937794,40.15402756411768,3.965275952336007,0.03516864296514699,2.062393544089549,40.425511326718414,4.758440181937407,138.34334055533327,14.891181735528916,137.4425324243941,16.006481845869907
2020-07-30,212,2020,GR,14.3913374261988,1.794094022874819,1.8897213096335346,1.349514845527683,16.13686356112953,2.1128526672228527,68.05402697578246,9.840649509493264,70.05493366470877,10.275886590239708,40.079077184071465,3.9277889075980505,-0.038989084864367474,2.0737977677953365,39.032062809540214,4.728813143438619,137.0307674716014,14.649799400790627,135.20201558471405,15.787114330374353
2020-07-31,213,2020,GR,14.304014936652736,1.7889422916124222,1.8823024821955032,1.331910260287899,16.21127701028181,2.1115823193692567,67.82310725480735,9.6767101307802,69.81195496383775,10.104557874779337,40.01970743538382,3.9021036587705105,-0.10668506098371999,2.0936110634117977,37.736589256214515,4.717651781980943,135.7629498126379,14.464383955550147,133.09202142082432,15.633432402622716
2020-08-01,214,2020,GR,14.228031382985328,1.7873226915636018,1.8746425746947692,1.3186449035787715,16.283548729169762,2.113726350870261,67.57074190466508,9.544669966415466,69.5474871675126,9.96698557410464,39.978941275389765,3.8859342889617654,-0.1646993946943549,2.1152033424904455,36.5871863931008,4.717848232244935,134.57003771946512,14.324019766656937,131.17925283217676,15.528333479173133
2020-08-02,215,2020,GR,14.167076927203112,1.7878136575118304,1.8668404757365105,1.308875222607397,16.354089636289846,2.118490104950222,67.29665343599402,9.43996607511965,69.26123631127147,9.858231829090323,39.95980166142427,3.8767904169022636,-0.20981219529777495,2.129359705595023,35.63194994655857,4.721625865073394,133.48218133310525,14.216376057926196,129.53041271822354,15.452697621566681
2020-08-03,216,2020,GR,14.124613419228572,1.7891059553210833,1.8589885902254721,1.3017759331319363,16.423291826210733,2.1251252369980436,67.00065010388167,9.35796899972383,68.95299787809044,9.773296970204944,39.96515599104093,3.8723215783039806,-0.23902905466845492,2.126944122302261,34.91525322473443,4.722007417143172,132.52708579600068,14.12961930406983,128.20633342451941,15.388591663963732
2020-08-04,217,2020,GR,14.102931929899096,1.7904495389955233,1.8511460510719393,1.2967622504113687,16.491448100370267,2.1331325696257717,66.68295608809538,9.295180427983665,68.62300122681047,9.708414625580298,39.99707143724787,3.8710098319716484,-0.25056774384996006,2.104141070850333,34.462494642612164,4.715536482743023,131.72013487716404,14.056212768555815,127.2382632036448,15.325443254822163
2020-08-05,218,2020,GR,14.102787403109804,1.7918118224710764,1.8433283383711752,1.2935818245727104,16.55870792117566,2.1423303085055654,66.3442299622274,9.249766045578005,68.27192872508384,9.661627295769396,40.056552326107905,3.8724273357799315,-0.24447571343169272,2.064715232866121,34.27476084275681,4.703123754162596,131.0615798467486,13.994463819960256,126.6211375396598,15.262405991885922
2020-08-06,219,2020,GR,14.123566484556557,1.7937366427540542,1.8355123136503178,1.2922621521807778,16.625082651919307,2.152789005312132,65.98543069412965,9.221319922490716,67.90077569436288,9.632530342804104,40.14364361632558,3.877036727231432,-0.22256346872335497,2.0188285361184475,34.33205935559411,4.689007879987529,130.539042660429,13.94754584022952,126.31965121886648,15.206562170900986
2020-08-07,220,2020,GR,14.164378128072679,1.7969054962163589,1.827667018092643,1.292908715518269,16.690555130469868,2.164633625539051,65.6075741134981,9.20981177149907,67.51059667302185,9.621133125445203,40.25819492112085,3.8855288594695665,-0.1870047164951809,1.978200911814497,34.61014923859392,4.6779650830716815,130.13762329003762,13.91994308553873,126.29246432247356,15.166991485317268
2020-08-08,221,2020,GR,14.224331287491491,1.8019233131425985,1.819761492881423,1.2956047615797013,16.755108194696003,2.1779519730737835,65.21167605002883,9.215064299621638,67.10244619943491,9.627292713280454,40.40005585371365,3.898499984834323,-0.1399731635175715,1.9529106979991437,35.08478954922543,4.673925022585856,129.84242170740657,13.915645938082662,126.49823693168874,15.151763547543618
