date,doy,year,site,epil_gm2_fit,epil_gm2_se,epip_gm2_fit,epip_gm2_se,fila_gm2_fit,fila_gm2_se,epil_chla_mgm2_fit,epil_chla_mgm2_se,epip_chla_mgm2_fit,epip_chla_mgm2_se,fila_chla_mgm2_fit,fila_chla_mgm2_se
2020-07-13,195,2020,GR,16.66746419354643,4.543552820042482,1.005087328334278,2.1591859393199186,82.95996503372945,36.359576746210315,46.88502432007421,13.650599936482427,1.6687427540052296e-11,7.389973926039773e-9,201.3795827922684,85.29679029065798
2020-07-14,196,2020,GR,16.819145362363553,4.336363314461955,1.2122205684209002,1.8829119936735732,82.4043091603259,33.82480145559133,46.62105870866987,12.770299437761864,2.923407380538069e-11,1.2866697617493361e-8,198.4810865819066,77.71900405546117
2020-07-15,197,2020,GR,16.939167801064276,4.132143260535771,1.3736170927647777,1.5306779223296236,81.81462223921234,31.4334982580892,46.330158437606855,11.936423726962946,4.82209963819453e-11,2.1093042240385117e-8,195.4928698592174,70.73977898793427
2020-07-16,198,2020,GR,17.022887587882543,3.9327882406640855,1.4833929745150842,1.202269621291755,81.18944375037917,29.19452483359222,46.01094997742239,11.152449142434582,7.48187742551094e-11,3.252663141176497e-8,192.4100689414484,64.38410798044988
2020-07-17,199,2020,GR,17.0657945230382,3.739682776657453,1.5479710240921982,0.941401537570178,80.5274260905823,27.113738012966504,45.6621583941321,10.420662367138004,1.0909208439177202e-10,4.713531428459893e-8,189.2285782483051,58.662542317897056
2020-07-18,200,2020,GR,17.063604465337956,3.553520026980745,1.5790588234956935,0.7507653551234665,79.82734238174645,25.193199380808355,45.2826168643051,9.741873132240924,1.4933610022735123e-10,6.412698384021953e-8,185.9450809933478,53.56658125856727
2020-07-19,201,2020,GR,17.01235919149659,3.374229616412191,1.5885025199546114,0.6174505643983619,79.08809426116116,23.43074470412174,44.87127624202467,9.11528579559512,1.9173701460138075e-10,8.182798729649274e-8,182.5570782829243,49.06609132483755
2020-07-20,202,2020,GR,16.909156718366376,3.201251722797942,1.5859863702271153,0.526975649092572,78.30907586802222,21.82051190471777,44.4277357918212,8.538845592136788,2.3086437938442365e-10,9.791936303022902e-8,179.06465955990456,45.11208413059419
2020-07-21,203,2020,GR,16.754731653399183,3.0345655402870397,1.5783686128497638,0.4670586483843577,77.49161664873792,20.355702019285065,43.95429545942341,8.010667618705138,2.6169019355893075e-10,1.1030855792154885e-7,175.4773458844291,41.650840837619434
2020-07-22,204,2020,GR,16.554048729529654,2.87520883674657,1.5699314538281657,0.428076200756779,76.63944461485664,19.031235946374924,43.45634048448969,7.53001939529261,2.814409058602502e-10,1.1789943459895881e-7,171.8155955178373,38.63724605861184
2020-07-23,205,2020,GR,16.31539561414477,2.725180000517331,1.5630135943723098,0.4030654122584169,75.7583099404493,17.844799957265035,42.94160580778865,7.097491445319064,2.9014695265071654e-10,1.2079139141513593e-7,168.10826475745188,36.03965328598885
2020-07-24,206,2020,GR,16.047579094329993,2.5865243778643134,1.558881726093,0.3873530566576717,74.85420978534988,16.794970626334695,42.418025087771845,6.713908536811272,2.898256300603812e-10,1.199048963784574e-7,164.3841799003877,33.83114266958597
2020-07-25,207,2020,GR,15.759125124783163,2.4609137288850502,1.5581895303408952,0.3779347198354137,73.93293180170262,15.879508108684774,41.89319454941796,6.379630753017724,2.8353097041830713e-10,1.1656531691620869e-7,160.6700598014231,31.982182944984086
