site,date,epil_gm2,fila_gm2,epil_chla_mgm2,fila_chla_mgm2,GPP,ER,NPP,light,fila_prod_gCd,fila_turnover,epil_prod_gCd,epil_turnover
BM,2021-07-29,13.684423057548296,64.47106103889195,25.27491064984594,153.8609159278594,11.016874682645756,-12.899204415548455,4.107690445702085,0.643006495422576,2.0452505013981237,15.761164951388553,1.272370512527913,5.377530728199774
BM,2021-07-30,13.361551027000584,62.16973393026519,25.205672595152308,146.22329770311435,11.639693621620472,-12.89347274081604,4.339911241410941,0.9094610056761802,2.749181997111933,11.30695130325596,1.7946963530210267,3.722510218653138
BM,2021-07-31,13.06084092537244,60.06898573417552,25.154963465282272,139.1532165846906,12.17156005634554,-13.127070509311425,4.538219993688145,0.8982157197443665,2.5839061488743695,11.623677926604156,1.768939374738915,3.691715248098919
BM,2021-08-01,12.787786712293665,58.18646380894778,25.12647596309561,132.73824014463776,8.970305551731737,-12.875078952471316,3.3446180946326045,0.7133911285252018,1.9576118896306862,14.861593382517961,1.4033561208652028,4.5561445602309725
BM,2021-08-02,12.54748287941849,56.537628143362845,25.123936401765206,127.04673839318473,8.534550255286698,-11.127156665006346,3.1821448052984733,0.5418295502508153,1.423079102731864,19.86454162485711,1.0657589265713576,5.886642169531187
BM,2021-08-03,12.344757063070396,55.13672756515258,25.151138854820967,122.13353974774304,12.425382893933923,-12.63866331747003,4.632858961171834,0.8578123735496732,2.1658585257825944,12.728607826596132,1.689112469431693,3.654214058115333
BM,2021-08-04,12.183885979407684,53.99407006220104,25.211680669090647,118.03322124603714,11.93056911258748,-11.737013521328516,4.4483654545659865,0.8544206100492916,2.0848691815327376,12.949030697097768,1.686483591461573,3.6122159862962704
BM,2021-08-05,12.067020773554626,53.10261002252021,25.30777266913686,114.71870430010004,9.678269004265855,-11.10998441430674,3.608585398759392,0.8123035778983816,1.9264397623118192,13.78257733810336,1.6094626308071143,3.7487732062170496
BM,2021-08-06,11.993822199911778,52.4362278358784,25.439909588791775,112.09991408426272,11.81580936390042,-11.005650716582103,4.405576774762306,0.8193717231856831,1.8988431240081487,13.807414412727804,1.6319435886019515,3.67470489901756
BM,2021-08-07,11.961967865588344,51.954617583241266,25.607155531952145,110.04333183075929,11.357074791918455,-11.200195083436956,4.234535560922246,0.8307450001929828,1.889880316328562,13.745478254457035,1.6654733284960792,3.5911616418348737
BM,2021-08-08,11.969080994544957,51.61730679803741,25.80836221110364,108.419843070755,4.976678673359875,-7.809728693596243,1.8555766518876553,0.5650422507504536,1.2664630744832897,20.3785281379392,1.1416946740805707,5.241804690112921
BM,2021-08-09,12.013153550663072,51.38615600960311,26.04246073442275,107.1122427121508,10.98429033874211,-9.855915020803968,4.095541228978823,0.6610399150378309,1.4637591770341594,17.5528040458543,1.3477778311426662,4.456652006391194
BM,2021-08-10,12.092484973440657,51.22447400512582,26.3084438519499,106.01152773521412,10.061893236973996,-9.819202190747228,3.751621390438348,0.8003060331357441,1.7539290381536234,14.602778359565297,1.6483895695244113,3.667969391765063
BM,2021-08-11,12.20562834495184,51.09640814738407,26.605349104367125,105.01438690732184,11.436384638793474,-11.27274731284377,4.264106588064071,0.8252304275126031,1.7915414812450745,14.260459130389043,1.7189086667227724,3.5504004899291073
BM,2021-08-12,12.351040659706976,50.96574641590164,26.93209726084348,104.0199277018998,12.121734994783491,-11.552420620687894,4.51964249914177,0.8292233008499952,1.78316232210046,14.29083201911394,1.7484381659029706,3.5320210061098596
BM,2021-08-13,12.526101560513652,50.793299392403824,27.287025872477795,102.9238839165004,12.842981924530273,-11.950876687088511,4.788562606491245,0.8291889374873161,1.764300267636771,14.39474343571913,1.7714068049822709,3.5356366265734818
BM,2021-08-14,12.727903661995375,50.53963407413091,27.668281351686076,101.6247931953903,12.116480397623276,-11.706635465536085,4.517683299353011,0.8235839742224977,1.7302561294753753,14.60466841098689,1.7840157213203143,3.5672061377843995
BM,2021-08-15,12.953473840116525,50.166395468261136,28.073938725056493,100.02734571977116,12.211906813165934,-11.841658356172829,4.5532634603953825,0.8141532232460679,1.6835566154443384,14.898933308227594,1.7894439550298178,3.61941311537211
BM,2021-08-16,13.199706100512756,49.63707033137973,28.501980414727207,98.04479369500898,12.577395335936057,-12.076950884573083,4.689537472421819,0.8007129152706551,1.6229465048158103,15.292269395229724,1.7867363691609333,3.6938034979137555
BM,2021-08-17,13.46330166592434,48.91801270085959,28.95027635029358,95.60210606677916,7.572342228313093,-11.726048865387613,2.8233812872380017,0.6801298835505322,1.3441946151776467,18.196030600224752,1.5415342475538818,4.366851300023988
BM,2021-08-18,13.740834229472831,47.98185405959575,29.41667055190589,92.64754266202814,6.398436757878029,-10.050927769695274,2.385685441186544,0.5692424248083559,1.090269841631591,22.0045773199554,1.3109900131019492,5.240632686804562
BM,2021-08-19,14.029253885316669,46.81734868032117,29.89942402624349,89.1860911688559,10.297418633952304,-10.54268297662856,3.839438076273214,0.6700514578905626,1.2354014904229986,18.948232231892085,1.5684821673666944,4.472238887124299
BM,2021-08-20,14.326316471288036,45.43226542284907,30.39746947967999,85.28384290911815,10.003156229820478,-12.372111158403682,3.7297210375666117,0.6707918887523485,1.1826531648010452,19.20777231019038,1.5963710386188679,4.487151208807551
BM,2021-08-21,14.630680799739832,43.850115629482666,30.91040244582626,81.05031971191278,7.445289298211824,-12.299239451340611,2.7760090403795035,0.5711833322750414,0.9570466169507927,22.909080316898113,1.3822569809048257,5.292315756713554
BM,2021-08-22,14.941117580917188,42.09878614738008,31.43793391871444,76.5972530755012,8.918073682064144,-11.660869891341113,3.3251432110403725,0.7640920290694128,1.2099340498935147,17.397140840480173,1.8806512743565988,3.972325381277501
BM,2021-08-23,15.256287459719454,40.207206125608664,31.979742717098052,72.02675082209805,9.889101466480168,-10.74905349475132,3.687195214667146,0.7841345848569625,1.1675816674343429,17.218155803165544,1.9632435589446517,3.885480074596685
BM,2021-08-24,15.574736089541188,38.20462507093537,32.53547272745232,67.42918754117596,10.407638816829532,-11.185837976755494,3.880534158889232,0.7857327302314174,1.0952811300681486,17.44055659415874,2.001430769627268,3.8909005312338913
BM,2021-08-25,15.89489045392312,36.11994334360766,33.104730150133875,62.88203407307992,10.615666420266368,-12.038147438764094,3.9580981707977867,0.7289990674580201,0.9476683767435992,19.057269520654405,1.8894074852186356,4.206316154210594
BM,2021-08-26,16.215334720979218,33.98235647358645,33.687179020333545,58.45140280887711,7.806979789185817,-10.157892659848248,2.9108669394545945,0.6378300781517492,0.7707308951224531,22.04553929824453,1.6822023934936436,4.819674131869106
BM,2021-08-27,16.535685939484072,31.82394801564536,34.28284660598775,54.19697420929641,7.674113926506925,-10.350842194542112,2.861327314977811,0.5587091826126366,0.6259846506698732,25.419112099306425,1.499585703603515,5.51341810599711
BM,2021-08-28,16.85583363537907,29.67444604000931,34.89185023092716,50.16537134276534,10.478463711873902,-11.64068162000624,3.906941534217726,0.6779831694225835,0.7031140536678021,21.102156815961962,1.8520449337178744,4.550600616784698
BM,2021-08-29,17.17567249917955,27.55955391939872,35.51430170635104,46.3895851822701,10.805384115952169,-11.68252484638497,4.028835252628877,0.7326258962799171,0.7025958643050733,19.612664491455163,2.037014649092548,4.215893220706831
BM,2021-08-30,17.495102621114796,25.500860928289676,36.15030678213549,42.89087623481304,10.531889959865394,-12.731216153927832,3.9268617470499607,0.7361055602659924,0.6526913412214403,19.535161046083136,2.083342589182844,4.198805974579764
BM,2021-08-31,17.814029713569322,23.51590797468443,36.79996457955331,39.680787438370274,10.321206357504982,-13.723636079083477,3.848307434197041,0.738183547668583,0.6055464713678141,19.417096033576478,2.1267692328571517,4.188049516222674
BM,2021-09-01,18.132365320731285,21.618377414353716,37.46336700539849,36.76313545563705,8.989038909407636,-12.068222511278387,3.3516029098871907,0.7491631400643194,0.5693663285144522,18.98459421613389,2.197312441730148,4.1260325514868494
BM,2021-09-02,18.45002701541492,19.81837598869239,38.14059814757092,34.135888344626686,9.948074732945576,-10.94571000929761,3.7091836578681376,0.7332192868108186,0.5174256142285479,19.150942129372993,2.1894245654910627,4.213442040026804
BM,2021-09-03,18.76689334679712,18.12253965403966,38.8316153552573,31.7901841372599,9.824800739021896,-10.380255745459465,3.6632204040751635,0.7233124289543703,0.4753590927687598,19.061946988837168,2.198973479378785,4.267194107338395
BM,2021-09-04,19.082585538420748,16.533586246960443,39.5357498737467,29.702479506131795,10.239075864009408,-10.472836277170249,3.8176847164889054,0.6790725876234622,0.4169766527180701,19.825553947908055,2.1019132438691708,4.53933710015876
BM,2021-09-05,19.39635271189902,15.051068005093132,40.25163142582944,27.83907498602113,10.306324166295422,-10.596994778942708,3.842758543390566,0.7033620068203806,0.4047963059867871,18.59091570561962,2.216516657825155,4.375413251107869
BM,2021-09-06,19.707329805526555,13.673064568114125,40.97764925365174,26.168871257770473,10.270886543178124,-10.66876537038433,3.8295454688943464,0.6858030755209599,0.3710113991692292,18.42674456732452,2.200164109311189,4.478604510028204
BM,2021-09-07,20.01461307897659,12.39670797433762,41.71207042457548,24.665412509654978,10.79717111806636,-10.95042560168223,4.02577300004655,0.6743187401096392,0.3438400385281439,18.02685345692068,2.2020926285657647,4.544453039655335
BM,2021-09-08,20.31726154603494,11.218372272787844,42.4530358747128,23.30609201014426,10.610933566493644,-11.16328849686488,3.956333505338376,0.6914157580918872,0.33312832745019544,16.83791402348552,2.2980349672759965,4.420572757889374
BM,2021-09-09,20.61429878513152,10.133847146944774,43.198557214007046,22.071506947943664,8.959364080096279,-10.193441604167887,3.3405385185465035,0.6584045190312022,0.3004191571268111,16.86617997977262,2.2267458510301803,4.628794699582472
BM,2021-09-10,20.90462937366962,9.13837763598512,43.946488287154054,20.943829419986756,9.752533348810116,-11.501711900745184,3.636275188044308,0.5883680017331088,0.25474635110994026,17.936228715679018,2.02433241405047,5.163339091093671
BM,2021-09-11,21.18677521698625,8.226539935102714,44.694442044838596,19.90347841633639,9.491268420727886,-10.318935927430411,3.5388614042085926,0.45751742135334383,0.18825193646678853,21.84981490629724,1.6009204875220882,6.617060429334386
BM,2021-09-12,21.459121192851043,7.392837848108336,45.43986254895188,18.932698469738263,9.776247193338046,-10.21635042169657,3.6451169998470405,0.5015840763165464,0.19631753534471832,18.828776133336962,1.784388256016966,6.013019061432057
BM,2021-09-13,21.720004598629014,6.631893881068793,46.18005123888729,18.01630669835202,9.687001104644072,-9.886921959306838,3.6118412010016567,0.6268778768422063,0.2334809996778307,14.202213221246755,2.2664490500695624,4.79163751727893
BM,2021-09-14,21.96772226853144,5.9384897392551315,46.91216941162226,17.141338183194335,9.518157701138673,-9.717826296281316,3.54888719132308,0.610516185019317,0.2163439422940475,13.724649916898837,2.2422875490720617,4.898506946092276
BM,2021-09-15,22.200538822037004,5.30759837593909,47.63324227537275,16.296784902597054,8.375318272591285,-9.362241326860683,3.1227744563737936,0.6101404291187168,0.20555808870008868,12.910215330136994,2.275351798586286,4.8784849085382245
BM,2021-09-16,22.41682790806925,4.734410880785394,48.3403646097489,15.473780716151651,8.455201558227362,-9.015590289545685,3.1525592926936166,0.6590048818385894,0.2108083961780584,11.229180067350104,2.494061510897028,4.494040706318965
BM,2021-09-17,22.61548733976277,4.214359604818894,49.03133024234901,14.666444252245164,8.224257713921828,-9.038165601162197,3.066450859033942,0.57309249098273,0.1737610323792891,12.12688353398967,2.1999205712333807,5.140069063285191
BM,2021-09-18,22.795567996445985,3.7431199974097327,49.704078398503015,13.870421004565513,7.880897115342279,-9.33169271558798,2.938427341398989,0.5505598364503145,0.15786905302375495,11.855141732073657,2.1424226866916762,5.320044484696632
BM,2021-09-19,22.956150124632476,3.3166155975160576,50.35650551655959,13.082415717406032,7.273298913856941,-8.849610852409125,2.711881664974202,0.4479849498431861,0.12115858813662106,13.687084211381572,1.7661501207973909,6.498923804469156
BM,2021-09-20,23.09634903525695,2.9310214630142455,50.98647190083202,12.300142909931443,6.396733481452457,-8.26044901483145,2.3850503670388155,0.303546523137375,0.07718595011336421,18.986755094090366,1.2116824864179638,9.530693599251206
BM,2021-09-21,23.21532086446769,2.5827637889584967,51.591809027122565,11.522279598744722,7.698392151066494,-8.908249579346446,2.870379558371216,0.6115373745145865,0.14566803045785828,8.865238930053666,2.4700876676572805,4.699290873041346
BM,2021-09-22,23.312268356277173,2.268516382157159,52.17032749432756,10.748415220251603,7.748564468405453,-9.36674313502054,2.8890865287696923,0.5852655877068805,0.13004697628576062,8.721911292933106,2.390480244719771,4.876063796756037
BM,2021-09-23,23.386750479954618,1.9851825898889712,52.72012637175685,9.979585631696212,7.779522648661981,-9.245799628402953,2.9006294231856904,0.5428689174669222,0.11199801351799218,8.862579466956603,2.2406809695860157,5.218670305455291
BM,2021-09-24,23.439604920278168,1.729860662265343,53.240527764633505,9.219659114166276,8.308280651872082,-9.544802367030758,3.0977791830260224,0.5822874296080213,0.11098265570388079,7.793382899760859,2.4271039288357676,4.828718836840594
BM,2021-09-25,23.47204364626442,1.4998835415040253,53.731219968001014,8.4729371524059,8.334013449857487,-9.779225581624448,3.107373770553857,0.576003416415478,0.10089319583553633,7.4330262268079546,2.423038793402081,4.843513795606295
BM,2021-09-26,23.485340051901115,1.2928165551670072,54.19196238882011,7.743430006847563,8.368003584453657,-9.870497562710048,3.1200471425536995,0.5729714721837296,0.09172109075025323,7.0475424168646725,2.4309525610541187,4.830480945649823
BM,2021-09-27,23.48081820592489,1.1064408180665295,54.6225847003381,7.034810621174522,8.256509252580756,-9.727565109548191,3.078475987849935,0.5639807216555173,0.08201995068772314,6.744949300683639,2.4118212225222186,4.867860433985499
BM,2021-09-28,23.459842617111,0.938737226970635,55.02298574735963,6.350375678595142,4.617726473173823,-7.78018288079366,1.721739736642479,0.20607048722517093,0.02705316307946276,17.349860794711866,0.8877047784991322,13.213763846565762
BM,2021-09-29,23.42380860073489,0.7878711338225767,55.39313221655204,5.693014532248608,6.606325422494224,-8.3174555315654,2.463197649141389,0.5432855109869383,0.06394009093950467,6.161010425900092,2.356094213526381,4.9708981216155035
BM,2021-09-30,23.374267231505936,0.6521613303772272,55.7331962937124,5.065340461479167,6.629369799450876,-8.625899061294637,2.4717898469995627,0.5471782823547868,0.05729811403728422,5.690949356141652,2.3875441377089097,4.895044004073556
BM,2021-10-01,23.31340562072107,0.5300157960326545,56.04408609480003,4.4701368605298875,6.004983706726076,-8.288212010584797,2.2389847310845137,0.4740552876624323,0.043807921616847385,6.049314558543497,2.0800194371708107,5.604131673988434
BM,2021-10-02,23.243897848617557,0.4199550203627237,56.327364596959505,3.909963004616419,6.7505890064087986,-8.751080208058324,2.516986964385404,0.5456533458834311,0.044105454838463024,4.760805912792602,2.4062727978208645,4.829855091589652
BM,2021-10-03,23.168488402863183,0.3206681529815312,56.58478646127739,3.3865455135467406,6.720534969728861,-9.115584463771516,2.505781183900361,0.5210222851387172,0.03647674274772825,NA,2.3081529673934873,5.018837297648108
BM,2021-10-04,23.08989403128753,0.2310047087681797,56.81818169154473,2.900748254432974,6.872309897079986,-9.43152819553166,2.562371136762348,0.5216731969506252,0.03128321630467757,NA,2.3205688678423373,4.975050374772219
BM,2021-10-05,23.010798613193007,0.14995297132190966,57.02944703592692,2.4526874866708805,6.765840914310583,-9.505662126654716,2.522673705695585,0.5216201578473594,0.02644840069743306,NA,2.328960557479798,4.940143477159898
BM,2021-10-06,22.933851084204633,0.07662151742712053,57.22053790800672,2.0418488670023427,6.686050699632453,-9.603292923305332,2.4929235712940234,0.45222832711431177,0.019089044500692,NA,2.0259014039593572,5.660159729240387
BM,2021-10-07,22.861494214982788,0.01022552297001,57.39341947044786,1.6672127215546202,5.2371970449925564,-9.233329408221882,1.952712078849636,0.3402909182363627,0.01172854689090351,NA,1.5290478130175247,7.4757290191816805
BM,2021-10-08,22.795455867709904,0,57.5499346345137,1.327385019073211,5.628222583372208,-8.734077076315087,2.098507680079246,0.4034428105246514,0.011070869380921897,NA,1.8177553099913435,6.270221229010867
BM,2021-10-09,22.737051210238707,0,57.69185024786694,1.0206536449129795,6.019248121751859,-8.234824744408291,2.244303281308856,0.49404355929734395,0.01042428957438392,NA,2.231455939809436,5.094667298736901
BM,2021-10-10,22.686686996732767,0,57.820680307383185,0.7450770185637801,4.63118257844091,-8.053613335443266,1.7267569049986775,0.2513554229992991,0.00387161587508145,NA,1.1378370300268366,9.969216328017417
BM,2021-10-11,22.64454901675384,0,57.93789148283893,0.4985570706255753,4.237908533536313,-7.444188114000276,1.580122938167599,0.3600750017741954,0.00371116860610703,NA,1.6332936145415444,6.932173375057866
BM,2021-10-12,22.610829865134015,0,58.04497019370042,0.2789100354201697,3.840056844999395,-6.970627740918286,1.4317821766643497,0.31246082763411986,0.0018016173432568445,NA,1.4199360256784936,7.96191851471963
BN,2021-06-22,7.661309634386474,69.60446168254666,13.722699672773432,97.20342824802805,9.861482480386083,-9.816075623488246,4.79055457007164,0.9472629457121123,1.9035091370136887,18.28319610583674,1.0176975163410003,3.764040646346334
BN,2021-06-23,7.757578183583733,71.9152343397423,13.973040904951349,100.8273783397664,9.846210694738735,-9.276967460655213,4.783135774502965,0.9359051073170308,1.9508017055999023,18.432225616090292,1.0238382590678363,3.78847836309941
BN,2021-06-24,7.855374459780049,74.29046448110533,14.227896169289885,104.58678271548771,9.856958605843126,-9.35354749372154,4.788356942290087,0.897761027713554,1.941066374727791,19.13650801650809,1.000023123674066,3.92759640943079
BN,2021-06-25,7.955149287861151,76.71955040572817,14.487734772859104,108.48897187573029,8.487203481290878,-8.350077013565116,4.1229512403731565,0.828513373697834,1.8581807255715475,20.643726778010365,0.9397419551127884,4.232624309567178
BN,2021-06-26,8.0573739337902,79.1903631747767,14.753053240337245,112.54179743115336,9.332887621397235,-8.775990392291321,4.533771421850069,0.9472811234329499,2.2039186731860982,17.965808842731715,1.094131192591707,3.682087663867994
BN,2021-06-27,8.162541231269122,81.68917148357336,15.024376647678444,116.75367081098278,9.989956664382897,-9.365860086794262,4.852965327329109,0.9438320876614362,2.2780755155234327,17.929425720728066,1.1101963806647888,3.6761699882237813
BN,2021-06-28,8.271166975155912,84.20058822622899,15.302260112168453,121.13360522439864,12.576508696058118,-10.787405627787678,6.1094720118681565,0.9491203103659077,2.3767786869070324,17.71317386218267,1.1370654239611975,3.637067314183923
BN,2021-06-29,8.383791602731844,86.70754344607111,15.587290452893628,125.69126119006356,12.880795905206366,-11.166397025081688,6.257289997987259,0.9575273817483233,2.4880500952323037,17.42479856258188,1.16850462801303,3.58740196732809
BN,2021-06-30,8.50098218616024,89.19128852691169,15.880088036804098,130.4369959815606,12.602943296814228,-11.508906989144808,6.122313529126041,0.9572763797948408,2.5813147657629933,17.276329432948533,1.1901422023766761,3.5714144785320814
BN,2021-07-01,8.623334762201086,91.6314364928962,16.18130882685644,135.38191737231296,10.913884231528472,-12.415413902410354,5.301794946811547,0.8632709190082934,2.416076081641823,18.962862384414002,1.0936273541542108,3.942537981262456
BN,2021-07-02,8.751477028512554,94.00604311644624,16.49164665020065,140.53794210365868,11.366487293241068,-10.925225701645816,5.521662463691301,0.9345313198394883,2.7151278537856953,17.311531570304115,1.2066088006084685,3.626476544883213
BN,2021-07-03,8.886071439737597,96.29173315376208,16.811835706045642,145.91785954420496,11.691412074589246,-11.13344338554422,5.679505860899883,1,3.0165552544346443,15.960545229894828,1.316205629188571,3.3756395059698154
BN,2021-07-04,9.027818741118706,98.46387540801597,17.142653334719647,151.53540105815964,11.670710794049413,-11.37657444948053,5.669449501291306,0.9004956541551655,2.8209705889041103,17.452127256361646,1.2085601515387867,3.734948041114929
BN,2021-07-05,9.177461982697626,100.49680943971416,17.484923071563877,157.40531565557225,12.020394412937746,-11.881517641751667,5.839320356091943,0.9856094703435466,3.2072077799346905,15.66733687609111,1.3492026960884362,3.4010686493973883
BN,2021-07-06,9.335791063339082,102.3641255880018,17.83951801168609,163.5434525590931,13.719990121690426,-12.36825772708032,6.664957475666336,0.9921716275658912,3.3544614083674777,15.257907772118259,1.3857297049950434,3.3685469214115153
BN,2021-07-07,9.503647860992247,104.03899853295717,18.207364514286336,169.96685139061438,8.640230109548634,-9.929459702355912,4.197289192582766,0.7285715175035267,2.5599957992215248,20.320150244893885,1.0385511302375852,4.5754357124517
BN,2021-07-08,9.681464727005718,105.49428251003656,18.589075543576044,176.67287969636115,14.30820602233232,-12.08134470561912,6.950703597166164,0.993945822921608,3.6302408140816205,14.529928992703,1.4465355520234908,3.346431656471481
BN,2021-07-09,9.867801399295224,106.70204787767398,18.983784251059205,183.56988690877589,15.860413665064108,-13.228828346085576,7.704741890229965,0.8778046293425766,3.3312109973170942,16.015504266107754,1.3046357141443992,3.781822501220843
BN,2021-07-10,10.06062415149134,107.63490363167536,19.39015137420691,190.52806220691977,17.061520794454736,-14.115729931485934,8.288221023239856,0.9953527287124571,3.920475968905005,13.727275015249992,1.5110081874246089,3.3291097411718393
BN,2021-07-11,10.257741664139608,108.26684089548203,19.80671207053639,197.39800190985355,18.3207059421495,-14.858569493985932,8.899913552821811,0.9898643020688985,4.039440812521143,13.40121639607702,1.53495856786714,3.341374118779302
BN,2021-07-12,10.456793381374585,108.57382729882212,20.231866822691277,204.01091289681068,19.90471626599935,-16.06167328499867,9.669401092961158,0.9859411514963627,4.158217743253956,13.055332116141082,1.5616926198774719,3.3479038218785364
BN,2021-07-13,10.655242680185134,108.53442023139408,20.663873444679144,210.18010558744777,20.260470003752665,-17.12357889671737,9.842220716948107,0.9686287399726837,4.208737029183137,12.89394175483319,1.5670313706857393,3.3998179230841936
BN,2021-07-14,10.850375515935184,108.1303824750526,21.100840391259744,215.7039948856534,20.875989252114973,-17.20827150887819,10.141230379448027,0.9755412540884308,4.350174341390963,12.42828148819411,1.611587903238619,3.3663616778614616
BN,2021-07-15,11.039290144491815,107.34900044887594,21.540636810927825,220.37091820359632,19.239761910081544,-16.21444894468701,9.346376625294468,0.9702009883201919,4.419964978353647,12.143648306559818,1.6361716285628767,3.3735122745613557
BN,2021-07-16,11.218861660977003,106.188654915304,21.98062179306245,223.96600997060165,17.631994078647196,-16.32600386744898,8.565348058057138,0.9659874922340046,4.472562832321104,11.871119411439972,1.6623408738153327,3.3744167149147812
BN,2021-07-17,11.385803577024962,104.65374188789816,22.417874756918867,226.27891544143395,17.597252401715576,-16.399175614111137,8.548471092598065,0.9708927377515157,4.541697194245894,11.521435425119192,1.7040184699517629,3.3408685932105153
BN,2021-07-18,11.536710728503042,102.75299438147006,22.849278949319036,227.1132257691257,17.602304636174118,-17.002225284910182,8.550925389395994,0.964283019643144,4.527409515518927,11.347879403139505,1.7249862019835227,3.3440008723655987
BN,2021-07-19,11.668096450614904,100.49945758735562,23.271527227404775,226.2971383582205,8.887121395889961,-13.885627363360236,4.317225133496896,0.6904789829440687,3.2302219232981937,15.556122763964993,1.2580096020877847,4.63752281033889
BN,2021-07-20,11.77643876587704,97.91037648872306,23.68113203978873,223.69462149850935,14.962993395305428,-16.18168076855828,7.2687891028962035,0.7136844621573469,3.300385102431391,14.83317453114677,1.3231750638066175,4.4500682819692905
BN,2021-07-21,11.85863705117059,95.00920306942548,24.07467977298237,219.23516143515647,13.544443415179533,-15.758025494187883,6.579679620251654,0.757076922885377,3.4312554463449283,13.844670639522338,1.4269512428265567,4.155235545287648
BN,2021-07-22,11.913716412278086,91.83341474602264,24.44986638109789,212.9946519391852,15.377009324628007,-16.356393775974297,7.469911591958425,0.9513474546833156,4.189003216273471,10.96124901375911,1.8210600091355593,3.2710938553676274
BN,2021-07-23,11.9433881140496,88.4338110366564,24.805965944022383,205.20402524927457,15.210476287829415,-15.656474682725456,7.389012436878025,0.9632247276765762,4.0861690789230245,10.821115001433634,1.8706492878765935,3.192310870736959
BN,2021-07-24,11.951658508332986,84.869067157498293,25.14373622586873,196.2035374517532,17.030591324521225,-17.461514927377777,8.27319596855517,0.9566551001579968,3.8802978106149135,10.935896070313355,1.883188571244286,3.1732505949832004
BN,2021-07-25,11.943091246784483,81.19589407145857,25.4643520015158,186.34356088344643,16.745532185144388,-18.455878956166565,8.134718679202532,0.9462195943380136,3.645097603620854,11.137684487625613,1.886397329311054,3.165582102246273
BN,2021-07-26,11.92231866507298,77.46620861126604,25.769118244807323,175.9507766558942,15.192415279526497,-18.07863729744024,7.380238680392858,0.8930447806907783,3.2483832252929887,11.923809975388442,1.8016955323096722,3.3086385716318114
BN,2021-07-27,11.893988768181528,73.72659203009421,26.059460291986515,165.31787267980667,15.186797427111491,-17.5061747547261,7.377509615202688,0.8846777998981551,3.0234846750257507,12.19232110535938,1.8049249686503788,3.2948706940087327
BN,2021-07-28,11.862729048444637,70.01799880160632,26.336914472783985,154.69735849664633,13.229800496766597,-15.541143322478366,6.426830991889567,0.8667866894261693,2.7720302545373667,12.629371322156052,1.787251760981498,3.318706772998234
BN,2021-07-29,11.83321740266894,66.37590518244166,26.603265476976173,144.30096408759815,16.77650509098624,-17.857552395785582,8.14976483437486,0.6550087713728289,1.9539758093335966,16.984832889276955,1.3642396598969784,4.336927649340781
BN,2021-07-30,11.810448802962766,62.830989662399226,26.86098743526796,134.30483821877263,19.919990572443925,-19.48303227103359,9.676821113093858,0.9135026849489717,2.536321601388561,12.386242664968258,1.9210576964792658,3.0739443236420874
BN,2021-07-31,11.799479086742092,59.40856563688663,27.11281647328764,124.84454874267593,21.07080166185458,-20.244606701748697,10.23586721337649,0.9003474932798461,2.3237134833423836,12.783109032752721,1.9111439535943677,3.087019966379383
BN,2021-08-01,11.805372034833225,56.128725206115334,27.361600169404717,116.0174435384718,10.419317507103168,-15.286727472527044,5.061542136281963,0.7092553235198542,1.7010956343492947,16.497815899570444,1.519332063690123,3.885053279979024
BN,2021-08-02,11.833257668774204,53.00681223173161,27.610293009173933,107.88825292153794,9.707567812828934,-12.494984904237624,4.715785222203966,0.554844051340856,1.237507754367597,21.41675963025365,1.1993627501813882,4.933143732780001
BN,2021-08-03,11.888411858065735,50.053946272342365,27.86195478377035,100.49510093426684,16.30003287434183,-15.343821871288204,7.918302053855001,0.8555640633929339,1.7774617326107087,14.08017549801871,1.866262476769279,3.1850857009797418
BN,2021-08-04,11.9759977520415,47.27684206559753,28.119603013473373,93.84884889176983,12.5752385041159,-12.23619400569692,6.108854972409255,0.8493084373260823,1.6477723953965757,14.345683359448204,1.8697486585949772,3.2025688845903133
BN,2021-08-05,12.099676644603734,44.675728613881745,28.385576987604352,87.91548106475125,8.51123126925089,-10.856659323785133,4.134623565467227,0.8031355323395349,1.4596778961862993,15.303283255369568,1.7848230810041632,3.3896011244420676
BN,2021-08-06,12.26107200798008,42.24482801401055,28.66120460438364,82.62251152431068,10.74614248994408,-11.026724100223907,5.220308621775007,0.804640050001183,1.3743674847602498,15.36882547151496,1.805529927183318,3.3954219820403995
BN,2021-08-07,12.45998315955183,39.974333671167194,28.946842988295195,77.87649599537671,10.985694281901475,-11.299436017090333,5.336679150649629,0.8275332708318549,1.3322775211739473,15.002254798963914,1.8754058900573296,3.3219430592624777
BN,2021-08-08,12.695997651569824,37.85419529740598,29.24265302407301,73.59258862028119,4.648259775520775,-7.765232611191323,2.2580521899005017,0.5498379568241779,0.8365109512028677,22.626240124515544,1.2588097410593369,5.042858041790197
BN,2021-08-09,12.968880482224096,35.874949640041194,29.548802453800267,69.69885952558762,10.248352513975911,-9.86023151360271,4.978490005856642,0.7005989932530775,1.009480688098628,17.769012356052198,1.6207573515249372,4.000870478860374
BN,2021-08-10,13.278540173478168,34.02769801067226,29.86546595518282,66.13402485318511,10.18744868031949,-9.605689248223822,4.948903872206052,0.7955688692835116,1.0876910860025688,15.642170120070238,1.8601830482987602,3.5691487957655896
