time,do,temp
2020-08-26 08:30:09,233.3115643,13.84507781
2020-08-26 08:45:09,233.1290774,13.75
2020-08-26 09:00:09,233.1758787,13.74907869
2020-08-26 09:15:09,233.4756971,13.654
2020-08-26 09:30:09,233.0194646,13.65298656
2020-08-26 09:45:09,233.5242493,13.558
2020-08-26 10:00:09,233.7932939,13.558
2020-08-26 10:15:09,234.1037778,13.55697601
2020-08-26 10:30:09,233.7956935,13.461
2020-08-26 10:45:09,233.8057409,13.46007781
2020-08-26 11:00:09,234.2815332,13.365
2020-08-26 11:15:09,234.191487,13.36407869
2020-08-26 11:30:09,234.7768851,13.269
2020-08-26 11:45:09,234.9013259,13.26798656
2020-08-26 12:00:09,235.2917746,13.1720691
2020-08-26 12:15:09,235.5815458,13.076
2020-08-26 12:30:09,235.7160527,13.076
2020-08-26 12:45:09,236.2564005,13.07507869
2020-08-26 13:00:09,237.0587109,12.98
2020-08-26 13:15:09,238.4381075,12.97897601
2020-08-26 13:30:09,241.0361792,12.883
2020-08-26 13:45:09,244.2389334,12.883
2020-08-26 14:00:09,247.8586856,12.883
2020-08-26 14:15:09,253.0418126,12.883
2020-08-26 14:30:09,257.962467,12.8839318
2020-08-26 14:45:09,263.6910214,12.98101344
2020-08-26 15:00:09,269.4690498,13.0769309
2020-08-26 15:15:09,275.2773326,13.17392219
2020-08-26 15:30:09,281.0278276,13.27102687
2020-08-26 15:45:09,286.5967086,13.4619309
2020-08-26 16:00:09,292.7776689,13.55984438
2020-08-26 16:15:09,298.1068917,13.75202687
2020-08-26 16:30:09,303.3824828,13.94476392
2020-08-26 16:45:09,307.6513679,14.23183477
2020-08-26 17:00:09,312.3631487,14.42404031
2020-08-26 17:15:09,316.542041,14.71083301
2020-08-26 17:30:09,320.1247075,14.90275696
2020-08-26 17:45:09,323.7622413,15.19001919
2020-08-26 18:00:09,327.0494213,15.47575432
2020-08-26 18:15:09,328.9824541,15.76274736
2020-08-26 18:30:09,331.9610757,16.04901919
2020-08-26 18:45:09,334.0591281,16.33474472
2020-08-26 19:00:09,335.7449909,16.61982517
2020-08-26 19:15:09,337.5279083,16.81101919
2020-08-26 19:30:09,339.4659619,17.09673512
2020-08-26 19:45:09,340.7020969,17.38174736
2020-08-26 20:00:09,341.9843279,17.66800864
2020-08-26 20:15:09,342.7385882,17.95091171
2020-08-26 20:30:09,339.8169371,18.04683477
2020-08-26 20:45:09,339.8761286,18.23800576
2020-08-26 21:00:09,340.0088504,18.42782342
2020-08-26 21:15:09,339.3049487,18.61873775
2020-08-26 21:30:09,338.6401296,18.90301631
2020-08-26 21:45:09,337.4474456,19.09291171
2020-08-26 22:00:09,335.600478,19.18882517
2020-08-26 22:15:09,333.3903511,19.37800288
2020-08-26 22:30:09,329.798074,19.47291171
2020-08-26 22:45:09,325.7088395,19.567
2020-08-26 23:00:09,324.7056282,19.56901631
2020-08-26 23:15:09,322.3190865,19.758
2020-08-26 23:30:09,317.0828258,19.758
2020-08-26 23:45:09,314.0810279,19.758
2020-08-27 00:00:09,307.4907703,19.758
2020-08-27 00:15:09,299.7869473,19.75707781
2020-08-27 00:30:09,291.4080068,19.662
2020-08-27 00:45:09,284.5326399,19.66108829
2020-08-27 01:00:09,277.2157332,19.56608742
2020-08-27 01:15:09,270.1930734,19.47099712
2020-08-27 01:30:09,263.6050926,19.37608829
2020-08-27 01:45:09,257.4560543,19.28108742
2020-08-27 02:00:09,251.2730155,19.18599712
2020-08-27 02:15:09,245.5311195,19.09107869
2020-08-27 02:30:09,240.7336763,18.99508742
2020-08-27 02:45:09,236.1397962,18.89899424
2020-08-27 03:00:09,232.2067881,18.71008829
2020-08-27 03:15:09,228.3124758,18.61508742
2020-08-27 03:30:09,224.8627635,18.51999712
2020-08-27 03:45:09,222.5656282,18.42417658
2020-08-27 04:00:09,220.3061945,18.23507781
2020-08-27 04:15:09,218.4894922,18.13899712
2020-08-27 04:30:09,216.7588078,18.04408829
2020-08-27 04:45:09,215.2092471,17.94908742
2020-08-27 05:00:09,213.8482046,17.85399712
2020-08-27 05:15:09,212.6756496,17.75908829
2020-08-27 05:30:09,211.8395216,17.66408742
2020-08-27 05:45:09,211.2600238,17.56899712
2020-08-27 06:00:09,210.3392918,17.47407869
2020-08-27 06:15:09,209.6341265,17.37808742
2020-08-27 06:30:09,209.5357553,17.28299712
2020-08-27 06:45:09,209.354454,17.18808829
2020-08-27 07:00:09,209.1067677,17.09308742
2020-08-27 07:15:09,209.211046,16.99798656
2020-08-27 07:30:09,209.3959037,16.90208829
2020-08-27 07:45:09,209.3473311,16.80708742
2020-08-27 08:00:09,209.8474148,16.71199712
2020-08-27 08:15:09,209.8480193,16.61708829
2020-08-27 08:30:09,210.0832465,16.52207781
2020-08-27 08:45:09,210.512234,16.42599712
2020-08-27 09:00:09,210.8037457,16.33108829
2020-08-27 09:15:09,211.2641527,16.23607781
2020-08-27 09:30:09,211.9129685,16.13999712
2020-08-27 09:45:09,212.2761757,16.04508829
2020-08-27 10:00:09,212.8290201,15.95007781
2020-08-27 10:15:09,213.0387822,15.85399712
2020-08-27 10:30:09,213.8493038,15.76
2020-08-27 10:45:09,214.4898777,15.75907781
2020-08-27 11:00:09,214.9105773,15.66299712
2020-08-27 11:15:09,215.5558009,15.56807869
2020-08-27 11:30:09,216.333825,15.47208742
2020-08-27 11:45:09,216.7930412,15.37698656
2020-08-27 12:00:09,217.262298,15.28108829
2020-08-27 12:15:09,218.3555277,15.18607781
2020-08-27 12:30:09,218.8935554,15.08999712
2020-08-27 12:45:09,219.6626102,14.99507869
2020-08-27 13:00:09,220.8032643,14.9
2020-08-27 13:15:09,222.2614725,14.89898656
2020-08-27 13:30:09,224.3594896,14.804
2020-08-27 13:45:09,226.9690942,14.80308742
2020-08-27 14:00:09,228.1257393,14.709
2020-08-27 14:15:09,229.4007877,14.70807869
2020-08-27 14:30:09,229.8588985,14.613
2020-08-27 14:45:09,230.2967769,14.61198656
2020-08-27 15:00:09,231.4177654,14.517
2020-08-27 15:15:09,232.4612745,14.51607781
2020-08-27 15:30:09,233.3791041,14.421
2020-08-27 15:45:09,235.4747386,14.421
2020-08-27 16:00:09,237.7602384,14.42007781
2020-08-27 16:15:09,240.9118836,14.32601344
2020-08-27 16:30:09,246.3959824,14.421
2020-08-27 16:45:09,253.6470341,14.42192219
2020-08-27 17:00:09,259.6031622,14.51801344
2020-08-27 17:15:09,266.7196128,14.61392131
2020-08-27 17:30:09,273.7041472,14.71083477
2020-08-27 17:45:09,280.4980879,14.90101344
