Year,DOY,Hour,SW,sitecode,date
2021,233,12,0,PL,2021-08-21
2021,233,13,27.6,PL,2021-08-21
2021,233,14,120.66,PL,2021-08-21
2021,233,15,204.01,PL,2021-08-21
2021,233,16,293.77,PL,2021-08-21
2021,233,17,352.11,PL,2021-08-21
2021,233,18,487.07,PL,2021-08-21
2021,233,19,520.95,PL,2021-08-21
2021,233,20,501.72,PL,2021-08-21
2021,233,21,509.21,PL,2021-08-21
2021,233,22,444.55,PL,2021-08-21
2021,233,23,351.67,PL,2021-08-21
2021,234,0,249.2,PL,2021-08-22
2021,234,1,148.98,PL,2021-08-22
2021,234,2,44.668,PL,2021-08-22
2021,234,3,0,PL,2021-08-22
2021,234,4,0,PL,2021-08-22
2021,234,5,0,PL,2021-08-22
2021,234,6,0,PL,2021-08-22
2021,234,7,0,PL,2021-08-22
2021,234,8,0,PL,2021-08-22
2021,234,9,0,PL,2021-08-22
2021,234,10,0,PL,2021-08-22
2021,234,11,0,PL,2021-08-22
2021,234,12,0,PL,2021-08-22
2021,234,13,36.336,PL,2021-08-22
2021,234,14,167.69,PL,2021-08-22
2021,234,15,346.29,PL,2021-08-22
2021,234,16,499.83,PL,2021-08-22
2021,234,17,599.69,PL,2021-08-22
2021,234,18,718.54,PL,2021-08-22
2021,234,19,768.57,PL,2021-08-22
2021,234,20,740.04,PL,2021-08-22
2021,234,21,680.38,PL,2021-08-22
2021,234,22,593.42,PL,2021-08-22
2021,234,23,468.64,PL,2021-08-22
2021,235,0,323.25,PL,2021-08-23
2021,235,1,191.64,PL,2021-08-23
2021,235,2,54.704,PL,2021-08-23
2021,235,3,0,PL,2021-08-23
2021,235,4,0,PL,2021-08-23
2021,235,5,0,PL,2021-08-23
2021,235,6,0,PL,2021-08-23
2021,235,7,0,PL,2021-08-23
2021,235,8,0,PL,2021-08-23
2021,235,9,0,PL,2021-08-23
2021,235,10,0,PL,2021-08-23
2021,235,11,0,PL,2021-08-23
2021,235,12,0,PL,2021-08-23
2021,235,13,34.336,PL,2021-08-23
2021,235,14,168.19,PL,2021-08-23
2021,235,15,347.21,PL,2021-08-23
2021,235,16,502.37,PL,2021-08-23
2021,235,17,603.37,PL,2021-08-23
2021,235,18,721.17,PL,2021-08-23
2021,235,19,771.46,PL,2021-08-23
2021,235,20,742.65,PL,2021-08-23
2021,235,21,683.11,PL,2021-08-23
2021,235,22,595.23,PL,2021-08-23
2021,235,23,469.27,PL,2021-08-23
2021,236,0,318.48,PL,2021-08-24
2021,236,1,187.18,PL,2021-08-24
2021,236,2,50.6,PL,2021-08-24
2021,236,3,0,PL,2021-08-24
2021,236,4,0,PL,2021-08-24
2021,236,5,0,PL,2021-08-24
2021,236,6,0,PL,2021-08-24
2021,236,7,0,PL,2021-08-24
2021,236,8,0,PL,2021-08-24
2021,236,9,0,PL,2021-08-24
2021,236,10,0,PL,2021-08-24
2021,236,11,0,PL,2021-08-24
2021,236,12,0,PL,2021-08-24
2021,236,13,31.936,PL,2021-08-24
2021,236,14,167.04,PL,2021-08-24
2021,236,15,347.35,PL,2021-08-24
2021,236,16,503.78,PL,2021-08-24
2021,236,17,605.74,PL,2021-08-24
2021,236,18,724.13,PL,2021-08-24
2021,236,19,774.68,PL,2021-08-24
2021,236,20,745.6,PL,2021-08-24
2021,236,21,685.65,PL,2021-08-24
2021,236,22,596.85,PL,2021-08-24
2021,236,23,469.7,PL,2021-08-24
2021,237,0,317.04,PL,2021-08-25
2021,237,1,184.64,PL,2021-08-25
2021,237,2,46.972,PL,2021-08-25
2021,237,3,0,PL,2021-08-25
2021,237,4,0,PL,2021-08-25
2021,237,5,0,PL,2021-08-25
2021,237,6,0,PL,2021-08-25
2021,237,7,0,PL,2021-08-25
2021,237,8,0,PL,2021-08-25
2021,237,9,0,PL,2021-08-25
2021,237,10,0,PL,2021-08-25
2021,237,11,0,PL,2021-08-25
2021,237,12,0,PL,2021-08-25
2021,237,13,29.056,PL,2021-08-25
2021,237,14,163.47,PL,2021-08-25
2021,237,15,327.96,PL,2021-08-25
2021,237,16,476.82,PL,2021-08-25
2021,237,17,573.94,PL,2021-08-25
2021,237,18,668.69,PL,2021-08-25
2021,237,19,715.42,PL,2021-08-25
2021,237,20,688.38,PL,2021-08-25
2021,237,21,584.14,PL,2021-08-25
2021,237,22,507.96,PL,2021-08-25
2021,237,23,399.02,PL,2021-08-25
2021,238,0,269.79,PL,2021-08-26
2021,238,1,155.64,PL,2021-08-26
2021,238,2,36.98,PL,2021-08-26
2021,238,3,0,PL,2021-08-26
2021,238,4,0,PL,2021-08-26
2021,238,5,0,PL,2021-08-26
2021,238,6,0,PL,2021-08-26
2021,238,7,0,PL,2021-08-26
2021,238,8,0,PL,2021-08-26
2021,238,9,0,PL,2021-08-26
2021,238,10,0,PL,2021-08-26
2021,238,11,0,PL,2021-08-26
2021,238,12,0,PL,2021-08-26
2021,238,13,25.36,PL,2021-08-26
2021,238,14,154.7,PL,2021-08-26
2021,238,15,318.67,PL,2021-08-26
2021,238,16,464.47,PL,2021-08-26
2021,238,17,559.66,PL,2021-08-26
2021,238,18,573.98,PL,2021-08-26
2021,238,19,614.12,PL,2021-08-26
2021,238,20,590.76,PL,2021-08-26
2021,238,21,372.76,PL,2021-08-26
2021,238,22,323.8,PL,2021-08-26
2021,238,23,253.89,PL,2021-08-26
2021,239,0,261.71,PL,2021-08-27
2021,239,1,149.48,PL,2021-08-27
2021,239,2,32.86,PL,2021-08-27
2021,239,3,0,PL,2021-08-27
2021,239,4,0,PL,2021-08-27
2021,239,5,0,PL,2021-08-27
2021,239,6,0,PL,2021-08-27
2021,239,7,0,PL,2021-08-27
2021,239,8,0,PL,2021-08-27
2021,239,9,0,PL,2021-08-27
2021,239,10,0,PL,2021-08-27
2021,239,11,0,PL,2021-08-27
2021,239,12,0,PL,2021-08-27
2021,239,13,17.072,PL,2021-08-27
2021,239,14,114.13,PL,2021-08-27
2021,239,15,257.03,PL,2021-08-27
2021,239,16,375.58,PL,2021-08-27
2021,239,17,453.05,PL,2021-08-27
2021,239,18,394.31,PL,2021-08-27
2021,239,19,421.9,PL,2021-08-27
2021,239,20,405.76,PL,2021-08-27
2021,239,21,640.44,PL,2021-08-27
2021,239,22,555.72,PL,2021-08-27
2021,239,23,434.87,PL,2021-08-27
2021,240,0,295.23,PL,2021-08-28
2021,240,1,166.88,PL,2021-08-28
2021,240,2,33.556,PL,2021-08-28
2021,240,3,0,PL,2021-08-28
2021,240,4,0,PL,2021-08-28
2021,240,5,0,PL,2021-08-28
2021,240,6,0,PL,2021-08-28
2021,240,7,0,PL,2021-08-28
2021,240,8,0,PL,2021-08-28
2021,240,9,0,PL,2021-08-28
2021,240,10,0,PL,2021-08-28
2021,240,11,0,PL,2021-08-28
2021,240,12,0,PL,2021-08-28
2021,240,13,20.32,PL,2021-08-28
2021,240,14,150.9,PL,2021-08-28
2021,240,15,329.03,PL,2021-08-28
2021,240,16,482.03,PL,2021-08-28
2021,240,17,582.13,PL,2021-08-28
2021,240,18,688.35,PL,2021-08-28
2021,240,19,736.59,PL,2021-08-28
2021,240,20,708.19,PL,2021-08-28
2021,240,21,601.05,PL,2021-08-28
2021,240,22,520.97,PL,2021-08-28
2021,240,23,406.87,PL,2021-08-28
2021,241,0,288.64,PL,2021-08-29
2021,241,1,161.38,PL,2021-08-29
2021,241,2,29.244,PL,2021-08-29
2021,241,3,0,PL,2021-08-29
2021,241,4,0,PL,2021-08-29
2021,241,5,0,PL,2021-08-29
2021,241,6,0,PL,2021-08-29
2021,241,7,0,PL,2021-08-29
2021,241,8,0,PL,2021-08-29
2021,241,9,0,PL,2021-08-29
2021,241,10,0,PL,2021-08-29
2021,241,11,0,PL,2021-08-29
2021,241,12,0,PL,2021-08-29
2021,241,13,18.096,PL,2021-08-29
2021,241,14,151.61,PL,2021-08-29
2021,241,15,327.68,PL,2021-08-29
2021,241,16,481.33,PL,2021-08-29
2021,241,17,581.92,PL,2021-08-29
2021,241,18,695.47,PL,2021-08-29
2021,241,19,744.23,PL,2021-08-29
2021,241,20,715.34,PL,2021-08-29
2021,241,21,657.41,PL,2021-08-29
2021,241,22,569.16,PL,2021-08-29
2021,241,23,443.61,PL,2021-08-29
2021,242,0,289.95,PL,2021-08-30
2021,242,1,160.28,PL,2021-08-30
2021,242,2,25.672,PL,2021-08-30
2021,242,3,0,PL,2021-08-30
2021,242,4,0,PL,2021-08-30
2021,242,5,0,PL,2021-08-30
2021,242,6,0,PL,2021-08-30
2021,242,7,0,PL,2021-08-30
2021,242,8,0,PL,2021-08-30
2021,242,9,0,PL,2021-08-30
2021,242,10,0,PL,2021-08-30
2021,242,11,0,PL,2021-08-30
2021,242,12,0,PL,2021-08-30
2021,242,13,15.152,PL,2021-08-30
2021,242,14,146.62,PL,2021-08-30
2021,242,15,324.94,PL,2021-08-30
2021,242,16,478.55,PL,2021-08-30
2021,242,17,579.22,PL,2021-08-30
2021,242,18,694.58,PL,2021-08-30
2021,242,19,743.33,PL,2021-08-30
2021,242,20,714.25,PL,2021-08-30
2021,242,21,653.33,PL,2021-08-30
2021,242,22,564.96,PL,2021-08-30
2021,242,23,439.42,PL,2021-08-30
2021,243,0,279.06,PL,2021-08-31
2021,243,1,152.42,PL,2021-08-31
2021,243,2,21.012,PL,2021-08-31
2021,243,3,0,PL,2021-08-31
2021,243,4,0,PL,2021-08-31
2021,243,5,0,PL,2021-08-31
2021,243,6,0,PL,2021-08-31
2021,243,7,0,PL,2021-08-31
2021,243,8,0,PL,2021-08-31
2021,243,9,0,PL,2021-08-31
2021,243,10,0,PL,2021-08-31
2021,243,11,0,PL,2021-08-31
2021,243,12,0,PL,2021-08-31
2021,243,13,12.496,PL,2021-08-31
2021,243,14,143.89,PL,2021-08-31
2021,243,15,323.43,PL,2021-08-31
2021,243,16,477.62,PL,2021-08-31
2021,243,17,578.75,PL,2021-08-31
2021,243,18,695.67,PL,2021-08-31
2021,243,19,744.49,PL,2021-08-31
2021,243,20,715.17,PL,2021-08-31
2021,243,21,655.58,PL,2021-08-31
2021,243,22,566.23,PL,2021-08-31
2021,243,23,439.47,PL,2021-08-31
2021,244,0,279.44,PL,2021-09-01
2021,244,1,150.72,PL,2021-09-01
2021,244,2,17.204,PL,2021-09-01
2021,244,3,0,PL,2021-09-01
2021,244,4,0,PL,2021-09-01
2021,244,5,0,PL,2021-09-01
2021,244,6,0,PL,2021-09-01
2021,244,7,0,PL,2021-09-01
2021,244,8,0,PL,2021-09-01
2021,244,9,0,PL,2021-09-01
2021,244,10,0,PL,2021-09-01
2021,244,11,0,PL,2021-09-01
2021,244,12,0,PL,2021-09-01
2021,244,13,9.984,PL,2021-09-01
2021,244,14,143.46,PL,2021-09-01
2021,244,15,325.53,PL,2021-09-01
2021,244,16,471.37,PL,2021-09-01
2021,244,17,608.49,PL,2021-09-01
2021,244,18,696.78,PL,2021-09-01
2021,244,19,733.06,PL,2021-09-01
2021,244,20,732.71,PL,2021-09-01
2021,244,21,700.28,PL,2021-09-01
2021,244,22,593.2,PL,2021-09-01
2021,244,23,467.09,PL,2021-09-01
2021,245,0,272.29,PL,2021-09-02
2021,245,1,144.94,PL,2021-09-02
2021,245,2,12.888,PL,2021-09-02
2021,245,3,0,PL,2021-09-02
2021,245,4,0,PL,2021-09-02
2021,245,5,0,PL,2021-09-02
2021,245,6,0,PL,2021-09-02
2021,245,7,0,PL,2021-09-02
2021,245,8,0,PL,2021-09-02
2021,245,9,0,PL,2021-09-02
2021,245,10,0,PL,2021-09-02
2021,245,11,0,PL,2021-09-02
2021,245,12,0,PL,2021-09-02
2021,245,13,7.096,PL,2021-09-02
2021,245,14,137.17,PL,2021-09-02
2021,245,15,316.25,PL,2021-09-02
2021,245,16,459.19,PL,2021-09-02
2021,245,17,593.45,PL,2021-09-02
2021,245,18,680.5,PL,2021-09-02
2021,245,19,715.95,PL,2021-09-02
2021,245,20,715.39,PL,2021-09-02
2021,245,21,682.71,PL,2021-09-02
2021,245,22,577.58,PL,2021-09-02
2021,245,23,453.77,PL,2021-09-02
2021,246,0,262.73,PL,2021-09-03
2021,246,1,137.91,PL,2021-09-03
2021,246,2,8.56,PL,2021-09-03
2021,246,3,0,PL,2021-09-03
2021,246,4,0,PL,2021-09-03
2021,246,5,0,PL,2021-09-03
2021,246,6,0,PL,2021-09-03
2021,246,7,0,PL,2021-09-03
2021,246,8,0,PL,2021-09-03
2021,246,9,0,PL,2021-09-03
2021,246,10,0,PL,2021-09-03
2021,246,11,0,PL,2021-09-03
2021,246,12,0,PL,2021-09-03
2021,246,13,4.48,PL,2021-09-03
2021,246,14,134.96,PL,2021-09-03
2021,246,15,314.27,PL,2021-09-03
2021,246,16,457.62,PL,2021-09-03
2021,246,17,592.15,PL,2021-09-03
2021,246,18,680.16,PL,2021-09-03
2021,246,19,715.61,PL,2021-09-03
2021,246,20,714.8,PL,2021-09-03
2021,246,21,681.04,PL,2021-09-03
2021,246,22,575.43,PL,2021-09-03
2021,246,23,451.02,PL,2021-09-03
2021,247,0,260.06,PL,2021-09-04
2021,247,1,134.54,PL,2021-09-04
2021,247,2,4.488,PL,2021-09-04
2021,247,3,0,PL,2021-09-04
2021,247,4,0,PL,2021-09-04
2021,247,5,0,PL,2021-09-04
2021,247,6,0,PL,2021-09-04
2021,247,7,0,PL,2021-09-04
2021,247,8,0,PL,2021-09-04
2021,247,9,0,PL,2021-09-04
2021,247,10,0,PL,2021-09-04
2021,247,11,0,PL,2021-09-04
2021,247,12,0,PL,2021-09-04
2021,247,13,1.696,PL,2021-09-04
2021,247,14,122.99,PL,2021-09-04
2021,247,15,269.67,PL,2021-09-04
2021,247,16,393.81,PL,2021-09-04
2021,247,17,510.17,PL,2021-09-04
2021,247,18,664.06,PL,2021-09-04
2021,247,19,698.7,PL,2021-09-04
2021,247,20,697.66,PL,2021-09-04
2021,247,21,677.55,PL,2021-09-04
2021,247,22,571.72,PL,2021-09-04
2021,247,23,447.06,PL,2021-09-04
2021,248,0,257.94,PL,2021-09-05
2021,248,1,131.4,PL,2021-09-05
2021,248,2,0.356,PL,2021-09-05
2021,248,3,0,PL,2021-09-05
2021,248,4,0,PL,2021-09-05
2021,248,5,0,PL,2021-09-05
2021,248,6,0,PL,2021-09-05
2021,248,7,0,PL,2021-09-05
2021,248,8,0,PL,2021-09-05
2021,248,9,0,PL,2021-09-05
2021,248,10,0,PL,2021-09-05
2021,248,11,0,PL,2021-09-05
2021,248,12,0,PL,2021-09-05
2021,248,13,0,PL,2021-09-05
2021,248,14,128.02,PL,2021-09-05
2021,248,15,304.92,PL,2021-09-05
2021,248,16,446.6,PL,2021-09-05
2021,248,17,579.27,PL,2021-09-05
2021,248,18,666.92,PL,2021-09-05
2021,248,19,701.72,PL,2021-09-05
2021,248,20,700.43,PL,2021-09-05
2021,248,21,667.11,PL,2021-09-05
2021,248,22,562.16,PL,2021-09-05
2021,248,23,438.51,PL,2021-09-05
2021,249,0,248.8,PL,2021-09-06
2021,249,1,124.7,PL,2021-09-06
2021,249,2,0,PL,2021-09-06
2021,249,3,0,PL,2021-09-06
2021,249,4,0,PL,2021-09-06
2021,249,5,0,PL,2021-09-06
2021,249,6,0,PL,2021-09-06
2021,249,7,0,PL,2021-09-06
2021,249,8,0,PL,2021-09-06
2021,249,9,0,PL,2021-09-06
2021,249,10,0,PL,2021-09-06
2021,249,11,0,PL,2021-09-06
2021,249,12,0,PL,2021-09-06
2021,249,13,0,PL,2021-09-06
2021,249,14,126.48,PL,2021-09-06
2021,249,15,299.06,PL,2021-09-06
2021,249,16,439.33,PL,2021-09-06
2021,249,17,570.52,PL,2021-09-06
2021,249,18,648.59,PL,2021-09-06
2021,249,19,682.46,PL,2021-09-06
2021,249,20,680.96,PL,2021-09-06
2021,249,21,654.55,PL,2021-09-06
2021,249,22,550.83,PL,2021-09-06
2021,249,23,428.59,PL,2021-09-06
2021,250,0,246.06,PL,2021-09-07
2021,250,1,121.23,PL,2021-09-07
2021,250,2,0,PL,2021-09-07
2021,250,3,0,PL,2021-09-07
2021,250,4,0,PL,2021-09-07
2021,250,5,0,PL,2021-09-07
2021,250,6,0,PL,2021-09-07
2021,250,7,0,PL,2021-09-07
2021,250,8,0,PL,2021-09-07
2021,250,9,0,PL,2021-09-07
2021,250,10,0,PL,2021-09-07
2021,250,11,0,PL,2021-09-07
2021,250,12,0,PL,2021-09-07
2021,250,13,0,PL,2021-09-07
2021,250,14,122.32,PL,2021-09-07
2021,250,15,295.52,PL,2021-09-07
2021,250,16,435.45,PL,2021-09-07
2021,250,17,566.18,PL,2021-09-07
2021,250,18,653.25,PL,2021-09-07
2021,250,19,687.33,PL,2021-09-07
2021,250,20,685.59,PL,2021-09-07
2021,250,21,641.96,PL,2021-09-07
2021,250,22,539.47,PL,2021-09-07
2021,250,23,418.69,PL,2021-09-07
2021,251,0,237.62,PL,2021-09-08
2021,251,1,114.98,PL,2021-09-08
2021,251,2,0,PL,2021-09-08
2021,251,3,0,PL,2021-09-08
2021,251,4,0,PL,2021-09-08
2021,251,5,0,PL,2021-09-08
2021,251,6,0,PL,2021-09-08
2021,251,7,0,PL,2021-09-08
2021,251,8,0,PL,2021-09-08
2021,251,9,0,PL,2021-09-08
2021,251,10,0,PL,2021-09-08
2021,251,11,0,PL,2021-09-08
2021,251,12,0,PL,2021-09-08
2021,251,13,0,PL,2021-09-08
2021,251,14,125.1,PL,2021-09-08
2021,251,15,297.42,PL,2021-09-08
2021,251,16,439.62,PL,2021-09-08
2021,251,17,572.34,PL,2021-09-08
2021,251,18,660.22,PL,2021-09-08
2021,251,19,694.68,PL,2021-09-08
2021,251,20,692.67,PL,2021-09-08
2021,251,21,654.52,PL,2021-09-08
2021,251,22,549.24,PL,2021-09-08
2021,251,23,425.14,PL,2021-09-08
2021,252,0,231.46,PL,2021-09-09
2021,252,1,109.86,PL,2021-09-09
2021,252,2,0,PL,2021-09-09
2021,252,3,0,PL,2021-09-09
2021,252,4,0,PL,2021-09-09
2021,252,5,0,PL,2021-09-09
2021,252,6,0,PL,2021-09-09
2021,252,7,0,PL,2021-09-09
2021,252,8,0,PL,2021-09-09
2021,252,9,0,PL,2021-09-09
2021,252,10,0,PL,2021-09-09
2021,252,11,0,PL,2021-09-09
2021,252,12,0,PL,2021-09-09
2021,252,13,0,PL,2021-09-09
2021,252,14,119.69,PL,2021-09-09
2021,252,15,284.51,PL,2021-09-09
2021,252,16,421.86,PL,2021-09-09
2021,252,17,549.92,PL,2021-09-09
2021,252,18,625.32,PL,2021-09-09
2021,252,19,657.96,PL,2021-09-09
2021,252,20,655.81,PL,2021-09-09
2021,252,21,632.83,PL,2021-09-09
2021,252,22,530.26,PL,2021-09-09
2021,252,23,409.34,PL,2021-09-09
2021,253,0,226.76,PL,2021-09-10
2021,253,1,105.46,PL,2021-09-10
2021,253,2,0,PL,2021-09-10
2021,253,3,0,PL,2021-09-10
2021,253,4,0,PL,2021-09-10
2021,253,5,0,PL,2021-09-10
2021,253,6,0,PL,2021-09-10
2021,253,7,0,PL,2021-09-10
2021,253,8,0,PL,2021-09-10
2021,253,9,0,PL,2021-09-10
2021,253,10,0,PL,2021-09-10
2021,253,11,0,PL,2021-09-10
2021,253,12,0,PL,2021-09-10
2021,253,13,0,PL,2021-09-10
2021,253,14,111.83,PL,2021-09-10
2021,253,15,267.33,PL,2021-09-10
2021,253,16,397.67,PL,2021-09-10
2021,253,17,519.07,PL,2021-09-10
2021,253,18,537.28,PL,2021-09-10
2021,253,19,565.33,PL,2021-09-10
2021,253,20,563.24,PL,2021-09-10
2021,253,21,548.33,PL,2021-09-10
2021,253,22,458.76,PL,2021-09-10
2021,253,23,353.17,PL,2021-09-10
2021,254,0,212.27,PL,2021-09-11
2021,254,1,96.616,PL,2021-09-11
2021,254,2,0,PL,2021-09-11
2021,254,3,0,PL,2021-09-11
2021,254,4,0,PL,2021-09-11
2021,254,5,0,PL,2021-09-11
2021,254,6,0,PL,2021-09-11
2021,254,7,0,PL,2021-09-11
2021,254,8,0,PL,2021-09-11
2021,254,9,0,PL,2021-09-11
2021,254,10,0,PL,2021-09-11
2021,254,11,0,PL,2021-09-11
2021,254,12,0,PL,2021-09-11
2021,254,13,0,PL,2021-09-11
2021,254,14,109.27,PL,2021-09-11
2021,254,15,283.72,PL,2021-09-11
2021,254,16,423.46,PL,2021-09-11
2021,254,17,553.42,PL,2021-09-11
2021,254,18,624.94,PL,2021-09-11
2021,254,19,657.6,PL,2021-09-11
2021,254,20,654.9,PL,2021-09-11
2021,254,21,613.72,PL,2021-09-11
2021,254,22,512.69,PL,2021-09-11
2021,254,23,393.58,PL,2021-09-11
2021,255,0,214.84,PL,2021-09-12
2021,255,1,95.56,PL,2021-09-12
2021,255,2,0,PL,2021-09-12
2021,255,3,0,PL,2021-09-12
2021,255,4,0,PL,2021-09-12
2021,255,5,0,PL,2021-09-12
2021,255,6,0,PL,2021-09-12
2021,255,7,0,PL,2021-09-12
2021,255,8,0,PL,2021-09-12
2021,255,9,0,PL,2021-09-12
2021,255,10,0,PL,2021-09-12
2021,255,11,0,PL,2021-09-12
2021,255,12,0,PL,2021-09-12
2021,255,13,0,PL,2021-09-12
2021,255,14,108.07,PL,2021-09-12
2021,255,15,276.84,PL,2021-09-12
2021,255,16,414.57,PL,2021-09-12
2021,255,17,542.55,PL,2021-09-12
2021,255,18,577,PL,2021-09-12
2021,255,19,607.11,PL,2021-09-12
2021,255,20,604.39,PL,2021-09-12
2021,255,21,562.68,PL,2021-09-12
2021,255,22,469.32,PL,2021-09-12
2021,255,23,359.23,PL,2021-09-12
2021,256,0,210.28,PL,2021-09-13
2021,256,1,91.264,PL,2021-09-13
2021,256,2,0,PL,2021-09-13
2021,256,3,0,PL,2021-09-13
2021,256,4,0,PL,2021-09-13
2021,256,5,0,PL,2021-09-13
2021,256,6,0,PL,2021-09-13
2021,256,7,0,PL,2021-09-13
2021,256,8,0,PL,2021-09-13
2021,256,9,0,PL,2021-09-13
2021,256,10,0,PL,2021-09-13
2021,256,11,0,PL,2021-09-13
2021,256,12,0,PL,2021-09-13
2021,256,13,0,PL,2021-09-13
2021,256,14,105.72,PL,2021-09-13
2021,256,15,265.27,PL,2021-09-13
2021,256,16,398.63,PL,2021-09-13
2021,256,17,522.39,PL,2021-09-13
2021,256,18,610.23,PL,2021-09-13
2021,256,19,642.09,PL,2021-09-13
2021,256,20,638.95,PL,2021-09-13
2021,256,21,601.84,PL,2021-09-13
2021,256,22,501.18,PL,2021-09-13
2021,256,23,382.5,PL,2021-09-13
2021,257,0,200.77,PL,2021-09-14
2021,257,1,84.888,PL,2021-09-14
2021,257,2,0,PL,2021-09-14
2021,257,3,0,PL,2021-09-14
2021,257,4,0,PL,2021-09-14
2021,257,5,0,PL,2021-09-14
2021,257,6,0,PL,2021-09-14
2021,257,7,0,PL,2021-09-14
2021,257,8,0,PL,2021-09-14
2021,257,9,0,PL,2021-09-14
2021,257,10,0,PL,2021-09-14
2021,257,11,0,PL,2021-09-14
2021,257,12,0,PL,2021-09-14
2021,257,13,0,PL,2021-09-14
2021,257,14,103.39,PL,2021-09-14
2021,257,15,278.97,PL,2021-09-14
2021,257,16,420.69,PL,2021-09-14
2021,257,17,552.06,PL,2021-09-14
2021,257,18,631.97,PL,2021-09-14
2021,257,19,664.96,PL,2021-09-14
2021,257,20,661.41,PL,2021-09-14
2021,257,21,613.23,PL,2021-09-14
2021,257,22,509.83,PL,2021-09-14
2021,257,23,387.9,PL,2021-09-14
2021,258,0,205.87,PL,2021-09-15
2021,258,1,84.64,PL,2021-09-15
2021,258,2,0,PL,2021-09-15
2021,258,3,0,PL,2021-09-15
2021,258,4,0,PL,2021-09-15
2021,258,5,0,PL,2021-09-15
2021,258,6,0,PL,2021-09-15
2021,258,7,0,PL,2021-09-15
2021,258,8,0,PL,2021-09-15
2021,258,9,0,PL,2021-09-15
2021,258,10,0,PL,2021-09-15
2021,258,11,0,PL,2021-09-15
2021,258,12,0,PL,2021-09-15
2021,258,13,0,PL,2021-09-15
2021,258,14,99.6,PL,2021-09-15
2021,258,15,267.67,PL,2021-09-15
2021,258,16,405.1,PL,2021-09-15
2021,258,17,532.34,PL,2021-09-15
2021,258,18,618.4,PL,2021-09-15
2021,258,19,650.68,PL,2021-09-15
2021,258,20,646.93,PL,2021-09-15
2021,258,21,609.85,PL,2021-09-15
2021,258,22,506.18,PL,2021-09-15
2021,258,23,383.92,PL,2021-09-15
2021,259,0,199.83,PL,2021-09-16
2021,259,1,79.724,PL,2021-09-16
2021,259,2,0,PL,2021-09-16
2021,259,3,0,PL,2021-09-16
2021,259,4,0,PL,2021-09-16
2021,259,5,0,PL,2021-09-16
2021,259,6,0,PL,2021-09-16
2021,259,7,0,PL,2021-09-16
2021,259,8,0,PL,2021-09-16
2021,259,9,0,PL,2021-09-16
2021,259,10,0,PL,2021-09-16
2021,259,11,0,PL,2021-09-16
2021,259,12,0,PL,2021-09-16
2021,259,13,0,PL,2021-09-16
2021,259,14,99.568,PL,2021-09-16
2021,259,15,277.32,PL,2021-09-16
2021,259,16,421.25,PL,2021-09-16
2021,259,17,554.36,PL,2021-09-16
2021,259,18,645.89,PL,2021-09-16
2021,259,19,679.59,PL,2021-09-16
2021,259,20,675.39,PL,2021-09-16
2021,259,21,638.49,PL,2021-09-16
2021,259,22,529.05,PL,2021-09-16
2021,259,23,400,PL,2021-09-16
2021,260,0,204.78,PL,2021-09-17
2021,260,1,79.096,PL,2021-09-17
2021,260,2,0,PL,2021-09-17
2021,260,3,0,PL,2021-09-17
2021,260,4,0,PL,2021-09-17
2021,260,5,0,PL,2021-09-17
2021,260,6,0,PL,2021-09-17
2021,260,7,0,PL,2021-09-17
2021,260,8,0,PL,2021-09-17
2021,260,9,0,PL,2021-09-17
2021,260,10,0,PL,2021-09-17
2021,260,11,0,PL,2021-09-17
2021,260,12,0,PL,2021-09-17
2021,260,13,0,PL,2021-09-17
2021,260,14,94.816,PL,2021-09-17
2021,260,15,262.48,PL,2021-09-17
2021,260,16,400.2,PL,2021-09-17
2021,260,17,527.43,PL,2021-09-17
2021,260,18,605.21,PL,2021-09-17
2021,260,19,636.8,PL,2021-09-17
2021,260,20,632.58,PL,2021-09-17
2021,260,21,575.96,PL,2021-09-17
2021,260,22,476.42,PL,2021-09-17
2021,260,23,359.02,PL,2021-09-17
2021,261,0,189.1,PL,2021-09-18
2021,261,1,70.532,PL,2021-09-18
2021,261,2,0,PL,2021-09-18
2021,261,3,0,PL,2021-09-18
2021,261,4,0,PL,2021-09-18
2021,261,5,0,PL,2021-09-18
2021,261,6,0,PL,2021-09-18
2021,261,7,0,PL,2021-09-18
2021,261,8,0,PL,2021-09-18
2021,261,9,0,PL,2021-09-18
2021,261,10,0,PL,2021-09-18
2021,261,11,0,PL,2021-09-18
2021,261,12,0,PL,2021-09-18
2021,261,13,0,PL,2021-09-18
2021,261,14,92.448,PL,2021-09-18
2021,261,15,231.76,PL,2021-09-18
2021,261,16,354.71,PL,2021-09-18
2021,261,17,468.16,PL,2021-09-18
2021,261,18,588.54,PL,2021-09-18
2021,261,19,619.26,PL,2021-09-18
2021,261,20,614.87,PL,2021-09-18
2021,261,21,538.19,PL,2021-09-18
2021,261,22,444.41,PL,2021-09-18
2021,261,23,333.78,PL,2021-09-18
2021,262,0,94.696,PL,2021-09-19
2021,262,1,34.008,PL,2021-09-19
2021,262,2,0,PL,2021-09-19
2021,262,3,0,PL,2021-09-19
2021,262,4,0,PL,2021-09-19
2021,262,5,0,PL,2021-09-19
2021,262,6,0,PL,2021-09-19
2021,262,7,0,PL,2021-09-19
2021,262,8,0,PL,2021-09-19
2021,262,9,0,PL,2021-09-19
2021,262,10,0,PL,2021-09-19
2021,262,11,0,PL,2021-09-19
